Loading model from train_sessions\train_sess_2\trained_models\lenet_pruned_7220step_0.8477accuracy.torchmodel
Initial accuracy = 0.8427
Pruning Threshold = 0.2975656557828188
Number of pruned params = 0 out of 61706 total params
Fraction of params pruned = 0.0%
Fraction of zero params = 94.70553916961073%
Accuracy after pruning = 0.8437
Iter 0, loss = 0.5319442749023438
Iter 723, loss = 0.44061288237571716
Iter 724, loss = 0.3801700472831726
Iter 725, loss = 0.44686517119407654
Iter 726, loss = 0.473021000623703
Iter 727, loss = 0.5200550556182861
Iter 728, loss = 0.5304688811302185
Iter 729, loss = 0.5832895636558533
Iter 730, loss = 0.558838427066803
Iter 731, loss = 0.5258641839027405
Iter 732, loss = 0.24871119856834412
Iter 733, loss = 0.8045632243156433
Iter 734, loss = 0.544154942035675
Iter 735, loss = 0.4403468072414398
Iter 736, loss = 0.7313693761825562
Iter 737, loss = 0.5978765487670898
Iter 738, loss = 0.6983991265296936
Iter 739, loss = 0.488492488861084
Iter 740, loss = 0.7835772633552551
Iter 741, loss = 0.617098331451416
Iter 742, loss = 0.28733664751052856
Iter 743, loss = 0.26402223110198975
Iter 744, loss = 0.6058916449546814
Iter 745, loss = 0.5450217127799988
Iter 746, loss = 0.380605012178421
Iter 747, loss = 0.4729193150997162
Iter 748, loss = 0.37219592928886414
Iter 749, loss = 0.7213575839996338
Iter 750, loss = 0.42958661913871765
Iter 751, loss = 0.6328719854354858
Iter 752, loss = 0.46719929575920105
Iter 753, loss = 0.4778673052787781
Iter 754, loss = 0.38832971453666687
Iter 755, loss = 0.28480958938598633
Iter 756, loss = 0.28738391399383545
Iter 757, loss = 0.509428858757019
Iter 758, loss = 0.42033931612968445
Iter 759, loss = 0.4041128158569336
Iter 760, loss = 0.42526108026504517
Iter 761, loss = 0.4360818564891815
Iter 762, loss = 0.6108623147010803
Iter 763, loss = 0.37725651264190674
Iter 764, loss = 0.3393162488937378
Iter 765, loss = 0.224495992064476
Iter 766, loss = 0.5857260823249817
Iter 767, loss = 0.6732053160667419
Iter 768, loss = 0.46320804953575134
Iter 769, loss = 0.3353762626647949
Iter 770, loss = 0.5172480344772339
Iter 771, loss = 0.42193692922592163
Iter 772, loss = 0.5815516114234924
Iter 773, loss = 0.5105085372924805
Iter 774, loss = 0.47159260511398315
Iter 775, loss = 0.5393162965774536
Iter 776, loss = 0.528581440448761
Iter 777, loss = 0.4652513861656189
Iter 778, loss = 0.4773959815502167
Iter 779, loss = 0.8075952529907227
Iter 780, loss = 0.4708297848701477
Iter 781, loss = 0.7404108047485352
Iter 782, loss = 0.6378040909767151
Iter 783, loss = 0.5309147238731384
Iter 784, loss = 0.5818380117416382
Iter 785, loss = 0.3290373980998993
Iter 786, loss = 0.5839207172393799
Iter 787, loss = 0.21257540583610535
Iter 788, loss = 0.34850993752479553
Iter 789, loss = 0.6153322458267212
Iter 790, loss = 0.3551591634750366
Iter 791, loss = 0.4340478479862213
Iter 792, loss = 0.5378660559654236
Iter 793, loss = 0.3158726990222931
Iter 794, loss = 0.511950671672821
Iter 795, loss = 0.4502526521682739
Iter 796, loss = 0.6286616325378418
Iter 797, loss = 0.5219836831092834
Iter 798, loss = 0.3276481628417969
Iter 799, loss = 0.4614904522895813
Iter 800, loss = 0.5235645771026611
Iter 801, loss = 0.29069846868515015
Iter 802, loss = 0.4876406192779541
Iter 803, loss = 0.4963773488998413
Iter 804, loss = 0.49876752495765686
Iter 805, loss = 0.7735405564308167
Iter 806, loss = 0.5585680603981018
Iter 807, loss = 0.32867392897605896
Iter 808, loss = 0.4597930610179901
Iter 809, loss = 0.6447938084602356
Iter 810, loss = 0.47598177194595337
Iter 811, loss = 0.5626972317695618
Iter 812, loss = 0.5064749717712402
Iter 813, loss = 0.2868695557117462
Iter 814, loss = 0.5301662683486938
Iter 815, loss = 0.34397396445274353
Iter 816, loss = 0.7546483874320984
Iter 817, loss = 0.637019693851471
Iter 818, loss = 0.3902042806148529
Iter 819, loss = 0.508827805519104
Iter 820, loss = 0.45814821124076843
Iter 821, loss = 0.3474803864955902
Iter 822, loss = 0.47971871495246887
Iter 823, loss = 0.6281834840774536
Iter 824, loss = 0.3800538182258606
Iter 825, loss = 0.6500667333602905
Iter 826, loss = 0.3424859642982483
Iter 827, loss = 0.486726313829422
Iter 828, loss = 0.470703125
Iter 829, loss = 0.3263336718082428
Iter 830, loss = 0.4184911251068115
Iter 831, loss = 0.6327643990516663
Iter 832, loss = 0.4799739420413971
Iter 833, loss = 0.3385310769081116
Iter 834, loss = 0.5394601821899414
Iter 835, loss = 0.6021403670310974
Iter 836, loss = 0.7681604027748108
Iter 837, loss = 0.43693435192108154
Iter 838, loss = 0.5057008862495422
Iter 839, loss = 0.4223480224609375
Iter 840, loss = 0.39602795243263245
Iter 841, loss = 0.3215092122554779
Iter 842, loss = 0.3909434676170349
Iter 843, loss = 0.5972830057144165
Iter 844, loss = 0.28511956334114075
Iter 845, loss = 0.35175666213035583
Iter 846, loss = 0.5173982381820679
Iter 847, loss = 0.33377546072006226
Iter 848, loss = 0.2724570333957672
Iter 849, loss = 0.5838725566864014
Iter 850, loss = 0.4380813241004944
Iter 851, loss = 0.5411130785942078
Iter 852, loss = 0.4384162425994873
Iter 853, loss = 0.39056214690208435
Iter 854, loss = 0.4395999312400818
Iter 855, loss = 0.41509678959846497
Iter 856, loss = 0.3779490888118744
Iter 857, loss = 0.5630411505699158
Iter 858, loss = 0.661235511302948
Iter 859, loss = 0.46642765402793884
Iter 860, loss = 0.6622166037559509
Iter 861, loss = 0.5414494872093201
Iter 862, loss = 0.5742318034172058
Iter 863, loss = 0.33275535702705383
Iter 864, loss = 0.5353413224220276
Iter 865, loss = 0.406172513961792
Iter 866, loss = 0.4073086977005005
Iter 867, loss = 0.45854970812797546
Iter 868, loss = 0.38521894812583923
Iter 869, loss = 0.6948944330215454
Iter 870, loss = 0.41621074080467224
Iter 871, loss = 0.4260685443878174
Iter 872, loss = 0.40957292914390564
Iter 873, loss = 0.5326778292655945
Iter 874, loss = 0.41158756613731384
Iter 875, loss = 0.44431591033935547
Iter 876, loss = 0.2834153473377228
Iter 877, loss = 0.5045777559280396
Iter 878, loss = 0.42440253496170044
Iter 879, loss = 0.4996216893196106
Iter 880, loss = 0.571188747882843
Iter 881, loss = 0.4283846914768219
Iter 882, loss = 0.4669719934463501
Iter 883, loss = 0.3981640934944153
Iter 884, loss = 0.5374200344085693
Iter 885, loss = 0.4510838985443115
Iter 886, loss = 0.43003547191619873
Iter 887, loss = 0.4123857319355011
Iter 888, loss = 0.43908458948135376
Iter 889, loss = 0.5692474246025085
Iter 890, loss = 0.44229766726493835
Iter 891, loss = 0.30558276176452637
Iter 892, loss = 0.5399375557899475
Iter 893, loss = 0.3263665735721588
Iter 894, loss = 0.46068263053894043
Iter 895, loss = 0.6637796759605408
Iter 896, loss = 0.36912253499031067
Iter 897, loss = 0.370901495218277
Iter 898, loss = 0.4182061553001404
Iter 899, loss = 0.3919031620025635
Iter 900, loss = 0.5488671064376831
Iter 901, loss = 0.3496464490890503
Iter 902, loss = 0.5568063259124756
Iter 903, loss = 0.5534622669219971
Iter 904, loss = 0.6813133955001831
Iter 905, loss = 0.6120851039886475
Iter 906, loss = 0.4263206422328949
Iter 907, loss = 0.24925661087036133
Iter 908, loss = 0.35406577587127686
Iter 909, loss = 0.5198754072189331
Iter 910, loss = 0.3288954496383667
Iter 911, loss = 0.5532733201980591
Iter 912, loss = 0.43401384353637695
Iter 913, loss = 0.439034640789032
Iter 914, loss = 0.44031742215156555
Iter 915, loss = 0.5153633952140808
Iter 916, loss = 0.4112456142902374
Iter 917, loss = 0.35734423995018005
Iter 918, loss = 0.324538916349411
Iter 919, loss = 0.5127774477005005
Iter 920, loss = 0.4384557008743286
Iter 921, loss = 0.5114536881446838
Iter 922, loss = 0.421607106924057
Iter 923, loss = 0.6490950584411621
Iter 924, loss = 0.534389078617096
Iter 925, loss = 0.3634764552116394
Iter 926, loss = 0.6605004072189331
Iter 927, loss = 0.6091510653495789
Iter 928, loss = 0.5829086303710938
Iter 929, loss = 0.41875582933425903
Iter 930, loss = 0.44537508487701416
Iter 931, loss = 0.5114147663116455
Iter 932, loss = 0.4068358838558197
Iter 933, loss = 0.6886504292488098
Iter 934, loss = 0.37448650598526
Iter 935, loss = 0.335083931684494
Iter 936, loss = 0.3851569890975952
Iter 937, loss = 0.5584497451782227
Iter 938, loss = 0.5907473564147949
Iter 939, loss = 0.43871602416038513
Iter 940, loss = 0.3804534673690796
Iter 941, loss = 0.36165785789489746
Iter 942, loss = 0.3814069330692291
Iter 943, loss = 0.4369855225086212
Iter 944, loss = 0.45324018597602844
Iter 945, loss = 0.3397994339466095
Iter 946, loss = 0.4309515953063965
Iter 947, loss = 0.5238335132598877
Iter 948, loss = 0.5241420865058899
Iter 949, loss = 0.4813843071460724
Iter 950, loss = 0.49897539615631104
Iter 951, loss = 0.37665441632270813
Iter 952, loss = 0.5440682172775269
Iter 953, loss = 0.2516842484474182
Iter 954, loss = 0.4060958921909332
Iter 955, loss = 0.34843045473098755
Iter 956, loss = 0.5524661540985107
Iter 957, loss = 0.5542070865631104
Iter 958, loss = 0.5526753067970276
Iter 959, loss = 0.29653313755989075
Iter 960, loss = 0.25832217931747437
Iter 961, loss = 0.43504002690315247
Iter 962, loss = 0.3341008722782135
Iter 963, loss = 0.3827853798866272
Iter 964, loss = 0.5174325704574585
Iter 965, loss = 0.3269581198692322
Iter 966, loss = 0.6240878105163574
Iter 967, loss = 0.5486137270927429
Iter 968, loss = 0.46375593543052673
Iter 969, loss = 0.4769214689731598
Iter 970, loss = 0.5687853693962097
Iter 971, loss = 0.6289214491844177
Iter 972, loss = 0.4728411138057709
Iter 973, loss = 0.41103243827819824
Iter 974, loss = 0.5251723527908325
Iter 975, loss = 0.4687793552875519
Iter 976, loss = 0.26185178756713867
Iter 977, loss = 0.5453112721443176
Iter 978, loss = 0.5200318694114685
Iter 979, loss = 0.4427046477794647
Iter 980, loss = 0.36339935660362244
Iter 981, loss = 0.5420960187911987
Iter 982, loss = 0.5851010084152222
Iter 983, loss = 0.4981718957424164
Iter 984, loss = 0.6150253415107727
Iter 985, loss = 0.6333514451980591
Iter 986, loss = 0.5219228863716125
Iter 987, loss = 0.6125883460044861
Iter 988, loss = 0.5314078330993652
Iter 989, loss = 0.47719359397888184
Iter 990, loss = 0.402560830116272
Iter 991, loss = 0.7782583236694336
Iter 992, loss = 0.42989951372146606
Iter 993, loss = 0.49306684732437134
Iter 994, loss = 0.5705292224884033
Iter 995, loss = 0.48678797483444214
Iter 996, loss = 0.3617691695690155
Iter 997, loss = 0.37271150946617126
Iter 998, loss = 0.4443301260471344
Iter 999, loss = 0.5129026770591736
Iter 1000, loss = 0.4323558211326599
Iter 1001, loss = 0.39003100991249084
Iter 1002, loss = 0.2759250998497009
Iter 1003, loss = 0.5251305103302002
Iter 1004, loss = 0.5369022488594055
Iter 1005, loss = 0.3630906939506531
Iter 1006, loss = 0.43156760931015015
Iter 1007, loss = 0.41168636083602905
Iter 1008, loss = 0.4892682433128357
Iter 1009, loss = 0.4160681664943695
Iter 1010, loss = 0.4487667977809906
Iter 1011, loss = 0.7396118640899658
Iter 1012, loss = 0.496112585067749
Iter 1013, loss = 0.429659903049469
Iter 1014, loss = 0.39799654483795166
Iter 1015, loss = 0.5542423129081726
Iter 1016, loss = 0.807080864906311
Iter 1017, loss = 0.41007712483406067
Iter 1018, loss = 0.42284947633743286
Iter 1019, loss = 0.6560439467430115
