Loading model from train_sessions\train_sess_4\trained_models\lenet_pruned_7220step_0.8989accuracy.torchmodel
Initial accuracy = 0.8981
Pruning Threshold = 0.32323805429041386
Number of pruned params = 209 out of 61706 total params
Fraction of params pruned = 0.33870288140537386%
Fraction of zero params = 95.75568016076232%
Accuracy after pruning = 0.8868
Iter 0, loss = 0.3309878408908844
Iter 1473, loss = 0.22896075248718262
Iter 1474, loss = 0.29654964804649353
Iter 1475, loss = 0.5491622090339661
Iter 1476, loss = 0.22995251417160034
Iter 1477, loss = 0.5259743332862854
Iter 1478, loss = 0.4519541263580322
Iter 1479, loss = 0.36686089634895325
Iter 1480, loss = 0.5327111482620239
--> Validation top1 accuracy = 0.8967
Iter 1481, loss = 0.2617366313934326
Iter 1482, loss = 0.5237058997154236
Iter 1483, loss = 0.4104754626750946
Iter 1484, loss = 0.30912864208221436
Iter 1485, loss = 0.5743509531021118
Iter 1486, loss = 0.2533746659755707
Iter 1487, loss = 0.23199623823165894
Iter 1488, loss = 0.5607690215110779
Iter 1489, loss = 0.3001950979232788
Iter 1490, loss = 0.4727359712123871
Iter 1491, loss = 0.4161732792854309
Iter 1492, loss = 0.23434551060199738
Iter 1493, loss = 0.40210625529289246
Iter 1494, loss = 0.3727361559867859
Iter 1495, loss = 0.3244243860244751
Iter 1496, loss = 0.2089962661266327
Iter 1497, loss = 0.3734683394432068
Iter 1498, loss = 0.2997516989707947
Iter 1499, loss = 0.44496533274650574
Iter 1500, loss = 0.40578174591064453
--> Validation top1 accuracy = 0.9014
Iter 1501, loss = 0.32330521941185
Iter 1502, loss = 0.3560267686843872
Iter 1503, loss = 0.23201479017734528
Iter 1504, loss = 0.3316842317581177
Iter 1505, loss = 0.18908454477787018
Iter 1506, loss = 0.37966790795326233
Iter 1507, loss = 0.2472006380558014
Iter 1508, loss = 0.5549101233482361
Iter 1509, loss = 0.18214184045791626
Iter 1510, loss = 0.37552669644355774
Iter 1511, loss = 0.2417294830083847
Iter 1512, loss = 0.31178539991378784
Iter 1513, loss = 0.4377169609069824
Iter 1514, loss = 0.29882875084877014
Iter 1515, loss = 0.2663304805755615
Iter 1516, loss = 0.25461554527282715
Iter 1517, loss = 0.3339425027370453
Iter 1518, loss = 0.2628162205219269
Iter 1519, loss = 0.283860981464386
Iter 1520, loss = 0.4092034101486206
--> Validation top1 accuracy = 0.8955
Iter 1521, loss = 0.34703829884529114
Iter 1522, loss = 0.27583596110343933
Iter 1523, loss = 0.46894893050193787
Iter 1524, loss = 0.3062196969985962
Iter 1525, loss = 0.23000244796276093
Iter 1526, loss = 0.35838043689727783
Iter 1527, loss = 0.35901376605033875
Iter 1528, loss = 0.27995458245277405
Iter 1529, loss = 0.4261609613895416
Iter 1530, loss = 0.3478905260562897
Iter 1531, loss = 0.3000655472278595
Iter 1532, loss = 0.34464967250823975
Iter 1533, loss = 0.3424796462059021
Iter 1534, loss = 0.3130154013633728
Iter 1535, loss = 0.5354161858558655
Iter 1536, loss = 0.38054418563842773
Iter 1537, loss = 0.3566262722015381
Iter 1538, loss = 0.4284698963165283
Iter 1539, loss = 0.28479263186454773
Iter 1540, loss = 0.4443461000919342
--> Validation top1 accuracy = 0.8972
Iter 1541, loss = 0.3444831073284149
Iter 1542, loss = 0.5224949717521667
Iter 1543, loss = 0.40126514434814453
Iter 1544, loss = 0.32502609491348267
Iter 1545, loss = 0.31447476148605347
Iter 1546, loss = 0.4342304468154907
Iter 1547, loss = 0.3023340404033661
Iter 1548, loss = 0.35394057631492615
Iter 1549, loss = 0.33584943413734436
Iter 1550, loss = 0.39143121242523193
Iter 1551, loss = 0.4606180787086487
Iter 1552, loss = 0.3481028378009796
Iter 1553, loss = 0.2551364600658417
Iter 1554, loss = 0.21897274255752563
Iter 1555, loss = 0.5028775930404663
Iter 1556, loss = 0.4146551787853241
Iter 1557, loss = 0.3811069428920746
Iter 1558, loss = 0.2716876268386841
Iter 1559, loss = 0.6392987370491028
Iter 1560, loss = 0.3615108132362366
--> Validation top1 accuracy = 0.8953
Iter 1561, loss = 0.5349217653274536
Iter 1562, loss = 0.25680288672447205
Iter 1563, loss = 0.46682804822921753
Iter 1564, loss = 0.2726385295391083
Iter 1565, loss = 0.5961146354675293
Iter 1566, loss = 0.3921039402484894
Iter 1567, loss = 0.18527185916900635
Iter 1568, loss = 0.35778552293777466
Iter 1569, loss = 0.2501930594444275
Iter 1570, loss = 0.3246966004371643
Iter 1571, loss = 0.278201162815094
Iter 1572, loss = 0.3550434410572052
Iter 1573, loss = 0.3904379606246948
Iter 1574, loss = 0.3077663481235504
Iter 1575, loss = 0.4025162160396576
Iter 1576, loss = 0.2748301923274994
Iter 1577, loss = 0.24361300468444824
Iter 1578, loss = 0.3959418833255768
Iter 1579, loss = 0.2693915367126465
Iter 1580, loss = 0.40734297037124634
--> Validation top1 accuracy = 0.8943
Iter 1581, loss = 0.40932583808898926
Iter 1582, loss = 0.3590545952320099
Iter 1583, loss = 0.5120710730552673
Iter 1584, loss = 0.2740769684314728
Iter 1585, loss = 0.26601293683052063
Iter 1586, loss = 0.3696851134300232
Iter 1587, loss = 0.27264031767845154
Iter 1588, loss = 0.29507869482040405
Iter 1589, loss = 0.23744753003120422
Iter 1590, loss = 0.2930159270763397
Iter 1591, loss = 0.3241634964942932
Iter 1592, loss = 0.4734947383403778
Iter 1593, loss = 0.3613390326499939
Iter 1594, loss = 0.41843265295028687
Iter 1595, loss = 0.3087127208709717
Iter 1596, loss = 0.5126750469207764
Iter 1597, loss = 0.29644855856895447
Iter 1598, loss = 0.3214021325111389
Iter 1599, loss = 0.3008154034614563
Iter 1600, loss = 0.27429673075675964
--> Validation top1 accuracy = 0.8962
Iter 1601, loss = 0.41829657554626465
Iter 1602, loss = 0.2233635038137436
Iter 1603, loss = 0.2684950828552246
Iter 1604, loss = 0.24909839034080505
Iter 1605, loss = 0.4807267189025879
Iter 1606, loss = 0.28012365102767944
Iter 1607, loss = 0.3961099088191986
Iter 1608, loss = 0.39145249128341675
Iter 1609, loss = 0.30625268816947937
Iter 1610, loss = 0.1965431272983551
Iter 1611, loss = 0.44199493527412415
Iter 1612, loss = 0.5664544105529785
Iter 1613, loss = 0.2389037013053894
Iter 1614, loss = 0.24093468487262726
Iter 1615, loss = 0.3636113405227661
Iter 1616, loss = 0.47494590282440186
Iter 1617, loss = 0.3954426646232605
Iter 1618, loss = 0.35778725147247314
Iter 1619, loss = 0.3748949468135834
Iter 1620, loss = 0.3224758803844452
--> Validation top1 accuracy = 0.8933
Iter 1621, loss = 0.3991348445415497
Iter 1622, loss = 0.3509899079799652
Iter 1623, loss = 0.40341219305992126
Iter 1624, loss = 0.363068550825119
Iter 1625, loss = 0.3413897752761841
Iter 1626, loss = 0.45200851559638977
Iter 1627, loss = 0.3236860930919647
Iter 1628, loss = 0.5403367280960083
Iter 1629, loss = 0.6232103109359741
Iter 1630, loss = 0.3458860516548157
Iter 1631, loss = 0.31075361371040344
Iter 1632, loss = 0.3550224304199219
Iter 1633, loss = 0.3049575090408325
Iter 1634, loss = 0.6155717968940735
Iter 1635, loss = 0.2717691659927368
Iter 1636, loss = 0.5354152917861938
Iter 1637, loss = 0.385250985622406
Iter 1638, loss = 0.4956664741039276
Iter 1639, loss = 0.3710297644138336
Iter 1640, loss = 0.36745643615722656
--> Validation top1 accuracy = 0.8957
Iter 1641, loss = 0.30138254165649414
Iter 1642, loss = 0.38349103927612305
Iter 1643, loss = 0.39130616188049316
Iter 1644, loss = 0.31140434741973877
Iter 1645, loss = 0.2740265429019928
Iter 1646, loss = 0.3997473418712616
Iter 1647, loss = 0.3805941641330719
Iter 1648, loss = 0.24070410430431366
Iter 1649, loss = 0.20171266794204712
Iter 1650, loss = 0.6990873217582703
Iter 1651, loss = 0.4398358166217804
Iter 1652, loss = 0.46961739659309387
Iter 1653, loss = 0.19207130372524261
Iter 1654, loss = 0.351410448551178
Iter 1655, loss = 0.33929499983787537
Iter 1656, loss = 0.4980674982070923
Iter 1657, loss = 0.35993692278862
Iter 1658, loss = 0.39148372411727905
Iter 1659, loss = 0.6135030388832092
Iter 1660, loss = 0.2693452835083008
--> Validation top1 accuracy = 0.8989
Iter 1661, loss = 0.42444944381713867
Iter 1662, loss = 0.20991598069667816
Iter 1663, loss = 0.3535955548286438
Iter 1664, loss = 0.27312135696411133
Iter 1665, loss = 0.498146116733551
Iter 1666, loss = 0.32715165615081787
Iter 1667, loss = 0.30832743644714355
Iter 1668, loss = 0.18981578946113586
Iter 1669, loss = 0.3687187433242798
Iter 1670, loss = 0.18982279300689697
Iter 1671, loss = 0.3578401505947113
Iter 1672, loss = 0.45742014050483704
Iter 1673, loss = 0.2191113382577896
Iter 1674, loss = 0.295782208442688
Iter 1675, loss = 0.3623819947242737
Iter 1676, loss = 0.613739013671875
Iter 1677, loss = 0.3617933690547943
Iter 1678, loss = 0.3799276351928711
Iter 1679, loss = 0.5514320135116577
Iter 1680, loss = 0.39355209469795227
--> Validation top1 accuracy = 0.8967
Iter 1681, loss = 0.3431808352470398
Iter 1682, loss = 0.24538424611091614
Iter 1683, loss = 0.3484961688518524
Iter 1684, loss = 0.5468909740447998
Iter 1685, loss = 0.30898866057395935
Iter 1686, loss = 0.25362586975097656
Iter 1687, loss = 0.2297936975955963
Iter 1688, loss = 0.24044787883758545
Iter 1689, loss = 0.560750424861908
Iter 1690, loss = 0.44603317975997925
Iter 1691, loss = 0.36929231882095337
Iter 1692, loss = 0.25736650824546814
Iter 1693, loss = 0.2823971211910248
Iter 1694, loss = 0.29528534412384033
Iter 1695, loss = 0.5389779806137085
Iter 1696, loss = 0.3844605088233948
Iter 1697, loss = 0.49092617630958557
Iter 1698, loss = 0.29495200514793396
Iter 1699, loss = 0.3433992564678192
Iter 1700, loss = 0.3161417245864868
--> Validation top1 accuracy = 0.8992
Iter 1701, loss = 0.4077714681625366
Iter 1702, loss = 0.15537019073963165
Iter 1703, loss = 0.5858173370361328
Iter 1704, loss = 0.5439110994338989
Iter 1705, loss = 0.25018879771232605
Iter 1706, loss = 0.4718455374240875
Iter 1707, loss = 0.3482031524181366
Iter 1708, loss = 0.3013327121734619
Iter 1709, loss = 0.3837845027446747
Iter 1710, loss = 0.3331858515739441
Iter 1711, loss = 0.42666274309158325
Iter 1712, loss = 0.3207077383995056
Iter 1713, loss = 0.4147789180278778
Iter 1714, loss = 0.29702985286712646
Iter 1715, loss = 0.3377339541912079
Iter 1716, loss = 0.3374297320842743
Iter 1717, loss = 0.33509713411331177
Iter 1718, loss = 0.3563298285007477
Iter 1719, loss = 0.3640020787715912
Iter 1720, loss = 0.28144314885139465
--> Validation top1 accuracy = 0.8966
Iter 1721, loss = 0.5459797382354736
Iter 1722, loss = 0.16493286192417145
Iter 1723, loss = 0.38025814294815063
Iter 1724, loss = 0.4798620045185089
Iter 1725, loss = 0.4083324372768402
Iter 1726, loss = 0.4313577711582184
Iter 1727, loss = 0.31110742688179016
Iter 1728, loss = 0.3247087597846985
Iter 1729, loss = 0.23797409236431122
Iter 1730, loss = 0.27093738317489624
Iter 1731, loss = 0.3371647000312805
Iter 1732, loss = 0.2707969844341278
Iter 1733, loss = 0.3598015606403351
Iter 1734, loss = 0.35217761993408203
Iter 1735, loss = 0.2898563742637634
Iter 1736, loss = 0.32336583733558655
Iter 1737, loss = 0.41881513595581055
Iter 1738, loss = 0.45937517285346985
Iter 1739, loss = 0.3809163570404053
Iter 1740, loss = 0.37268444895744324
--> Validation top1 accuracy = 0.8888
Iter 1741, loss = 0.3743835985660553
Iter 1742, loss = 0.4027402102947235
Iter 1743, loss = 0.38969308137893677
Iter 1744, loss = 0.36338260769844055
Iter 1745, loss = 0.3142968416213989
Iter 1746, loss = 0.3572254776954651
Iter 1747, loss = 0.5241126418113708
Iter 1748, loss = 0.4180470108985901
Iter 1749, loss = 0.4983658492565155
Iter 1750, loss = 0.3331276774406433
Iter 1751, loss = 0.35924628376960754
Iter 1752, loss = 0.27847588062286377
Iter 1753, loss = 0.7439276576042175
Iter 1754, loss = 0.5105485916137695
Iter 1755, loss = 0.40852493047714233
Iter 1756, loss = 0.3830338716506958
Iter 1757, loss = 0.41999131441116333
Iter 1758, loss = 0.19782763719558716
Iter 1759, loss = 0.3325599730014801
Iter 1760, loss = 0.28473198413848877
--> Validation top1 accuracy = 0.8949
Iter 1761, loss = 0.39130863547325134
Iter 1762, loss = 0.24242238700389862
Iter 1763, loss = 0.38994675874710083
Iter 1764, loss = 0.4672871232032776
Iter 1765, loss = 0.45165592432022095
Iter 1766, loss = 0.3517896234989166
Iter 1767, loss = 0.39143332839012146
Iter 1768, loss = 0.34189164638519287
Iter 1769, loss = 0.20757776498794556
Iter 1770, loss = 0.3464970290660858
Iter 1771, loss = 0.456518292427063
Iter 1772, loss = 0.31894585490226746
Iter 1773, loss = 0.4091659486293793
Iter 1774, loss = 0.3646673858165741
Iter 1775, loss = 0.4946308732032776
Iter 1776, loss = 0.1575113981962204
Iter 1777, loss = 0.5098677277565002
Iter 1778, loss = 0.27595794200897217
Iter 1779, loss = 0.5011723637580872
Iter 1780, loss = 0.22166267037391663
--> Validation top1 accuracy = 0.8969
Iter 1781, loss = 0.33309125900268555
Iter 1782, loss = 0.3558585047721863
Iter 1783, loss = 0.251316636800766
Iter 1784, loss = 0.3123699426651001
Iter 1785, loss = 0.4215454161167145
Iter 1786, loss = 0.4978746175765991
Iter 1787, loss = 0.5882486701011658
Iter 1788, loss = 0.4117893874645233
Iter 1789, loss = 0.25424492359161377
Iter 1790, loss = 0.24606838822364807
Iter 1791, loss = 0.34597936272621155
Iter 1792, loss = 0.34948664903640747
Iter 1793, loss = 0.39923936128616333
Iter 1794, loss = 0.1789737194776535
Iter 1795, loss = 0.4167273938655853
Iter 1796, loss = 0.3424876928329468
Iter 1797, loss = 0.3576819598674774
Iter 1798, loss = 0.2630058228969574
Iter 1799, loss = 0.33036181330680847
Iter 1800, loss = 0.3005487322807312
--> Validation top1 accuracy = 0.895
Iter 1801, loss = 0.3586534559726715
Iter 1802, loss = 0.3142774701118469
Iter 1803, loss = 0.26481643319129944
Iter 1804, loss = 0.35877522826194763
Iter 1805, loss = 0.3609907925128937
Iter 1806, loss = 0.30190330743789673
Iter 1807, loss = 0.3486531376838684
Iter 1808, loss = 0.46551141142845154
Iter 1809, loss = 0.40711188316345215
Iter 1810, loss = 0.3316337764263153
Iter 1811, loss = 0.39231863617897034
Iter 1812, loss = 0.19165043532848358
Iter 1813, loss = 0.6444777846336365
Iter 1814, loss = 0.20997288823127747
Iter 1815, loss = 0.26711729168891907
Iter 1816, loss = 0.2626717686653137
Iter 1817, loss = 0.32141271233558655
Iter 1818, loss = 0.5202006101608276
Iter 1819, loss = 0.25737130641937256
Iter 1820, loss = 0.31104177236557007
--> Validation top1 accuracy = 0.8936
Iter 1821, loss = 0.3710673153400421
Iter 1822, loss = 0.5965994596481323
Iter 1823, loss = 0.36124125123023987
Iter 1824, loss = 0.3500007688999176
Iter 1825, loss = 0.30191582441329956
Iter 1826, loss = 0.42642417550086975
Iter 1827, loss = 0.3874731957912445
Iter 1828, loss = 0.260349839925766
Iter 1829, loss = 0.38700541853904724
Iter 1830, loss = 0.3935491442680359
Iter 1831, loss = 0.3367919921875
Iter 1832, loss = 0.21440716087818146
Iter 1833, loss = 0.317251980304718
Iter 1834, loss = 0.3900359869003296
Iter 1835, loss = 0.3454621434211731
Iter 1836, loss = 0.20480914413928986
Iter 1837, loss = 0.3585321307182312
Iter 1838, loss = 0.4828724265098572
Iter 1839, loss = 0.33523160219192505
Iter 1840, loss = 0.1474236398935318
--> Validation top1 accuracy = 0.896
Iter 1841, loss = 0.18808966875076294
Iter 1842, loss = 0.32077503204345703
Iter 1843, loss = 0.3863077163696289
Iter 1844, loss = 0.12730392813682556
Iter 1845, loss = 0.2577584683895111
Iter 1846, loss = 0.4328419864177704
Iter 1847, loss = 0.24830873310565948
Iter 1848, loss = 0.41229867935180664
Iter 1849, loss = 0.313100129365921
Iter 1850, loss = 0.28664344549179077
Iter 1851, loss = 0.29057472944259644
Iter 1852, loss = 0.342536985874176
Iter 1853, loss = 0.25923314690589905
Iter 1854, loss = 0.2748080790042877
Iter 1855, loss = 0.19272136688232422
Iter 1856, loss = 0.3544158637523651
Iter 1857, loss = 0.36654314398765564
Iter 1858, loss = 0.4180963635444641
Iter 1859, loss = 0.5250502824783325
Iter 1860, loss = 0.22635501623153687
--> Validation top1 accuracy = 0.8976
Iter 1861, loss = 0.4907193183898926
Iter 1862, loss = 0.3322990834712982
Iter 1863, loss = 0.3439044952392578
Iter 1864, loss = 0.348971962928772
Iter 1865, loss = 0.537799596786499
Iter 1866, loss = 0.36333951354026794
Iter 1867, loss = 0.2836993634700775
Iter 1868, loss = 0.40507933497428894
Iter 1869, loss = 0.27883872389793396
Iter 1870, loss = 0.30700865387916565
Iter 1871, loss = 0.432474821805954
Iter 1872, loss = 0.3432197570800781
Iter 1873, loss = 0.5108438730239868
Iter 1874, loss = 0.4561145305633545
Iter 1875, loss = 0.2954002618789673
Iter 1876, loss = 0.41253426671028137
Iter 1877, loss = 0.42892760038375854
Iter 1878, loss = 0.4647339880466461
Iter 1879, loss = 0.16589473187923431
Iter 1880, loss = 0.3794614374637604
--> Validation top1 accuracy = 0.8951
Iter 1881, loss = 0.40200722217559814
Iter 1882, loss = 0.2355770468711853
Iter 1883, loss = 0.4443306624889374
Iter 1884, loss = 0.3087557852268219
Iter 1885, loss = 0.42416343092918396
Iter 1886, loss = 0.5390153527259827
Iter 1887, loss = 0.30361881852149963
Iter 1888, loss = 0.5387609004974365
Iter 1889, loss = 0.4641638696193695
Iter 1890, loss = 0.4309631884098053
Iter 1891, loss = 0.2580733597278595
Iter 1892, loss = 0.2779177129268646
Iter 1893, loss = 0.24521422386169434
Iter 1894, loss = 0.24437066912651062
Iter 1895, loss = 0.22713913023471832
Iter 1896, loss = 0.3499096632003784
Iter 1897, loss = 0.3367742896080017
Iter 1898, loss = 0.5008470416069031
Iter 1899, loss = 0.4537810683250427
Iter 1900, loss = 0.3128368556499481
--> Validation top1 accuracy = 0.8939
Iter 1901, loss = 0.4560556411743164
Iter 1902, loss = 0.2220117449760437
Iter 1903, loss = 0.20001699030399323
Iter 1904, loss = 0.28170472383499146
Iter 1905, loss = 0.2261335402727127
Iter 1906, loss = 0.5037021040916443
Iter 1907, loss = 0.2119971513748169
Iter 1908, loss = 0.26447609066963196
Iter 1909, loss = 0.321193128824234
Iter 1910, loss = 0.3615567088127136
Iter 1911, loss = 0.4177897274494171
Iter 1912, loss = 0.5416384935379028
Iter 1913, loss = 0.31191858649253845
Iter 1914, loss = 0.27338555455207825
Iter 1915, loss = 0.4112258851528168
Iter 1916, loss = 0.49857383966445923
Iter 1917, loss = 0.1460096538066864
Iter 1918, loss = 0.4309375286102295
Iter 1919, loss = 0.47010868787765503
Iter 1920, loss = 0.1854725182056427
--> Validation top1 accuracy = 0.8945
Iter 1921, loss = 0.3264482021331787
Iter 1922, loss = 0.3953837454319
Iter 1923, loss = 0.5116786956787109
Iter 1924, loss = 0.3906121850013733
Iter 1925, loss = 0.3969683051109314
Iter 1926, loss = 0.35739538073539734
Iter 1927, loss = 0.2913447916507721
Iter 1928, loss = 0.23778705298900604
Iter 1929, loss = 0.26552921533584595
Iter 1930, loss = 0.3122653663158417
Iter 1931, loss = 0.17506271600723267
Iter 1932, loss = 0.4453352689743042
Iter 1933, loss = 0.21909254789352417
Iter 1934, loss = 0.3984392285346985
Iter 1935, loss = 0.48262089490890503
Iter 1936, loss = 0.2511100172996521
Iter 1937, loss = 0.22768241167068481
Iter 1938, loss = 0.2927510440349579
Iter 1939, loss = 0.1806372106075287
Iter 1940, loss = 0.39579853415489197
--> Validation top1 accuracy = 0.8981
Iter 1941, loss = 0.5649975538253784
Iter 1942, loss = 0.39681848883628845
Iter 1943, loss = 0.5005227327346802
Iter 1944, loss = 0.34876179695129395
Iter 1945, loss = 0.4918844401836395
Iter 1946, loss = 0.32765689492225647
Iter 1947, loss = 0.3370457887649536
Iter 1948, loss = 0.37734633684158325
Iter 1949, loss = 0.23671887814998627
Iter 1950, loss = 0.48247236013412476
Iter 1951, loss = 0.42155325412750244
Iter 1952, loss = 0.49896150827407837
Iter 1953, loss = 0.23467284440994263
Iter 1954, loss = 0.3459491431713104
Iter 1955, loss = 0.4697321653366089
Iter 1956, loss = 0.38691967725753784
Iter 1957, loss = 0.3302280008792877
Iter 1958, loss = 0.4035075306892395
Iter 1959, loss = 0.5308416485786438
Iter 1960, loss = 0.33630308508872986
--> Validation top1 accuracy = 0.8952
Iter 1961, loss = 0.22092166543006897
Iter 1962, loss = 0.1874840408563614
Iter 1963, loss = 0.434334933757782
Iter 1964, loss = 0.30095988512039185
Iter 1965, loss = 0.45368680357933044
Iter 1966, loss = 0.31511184573173523
Iter 1967, loss = 0.2153175175189972
Iter 1968, loss = 0.3580456078052521
Iter 1969, loss = 0.26213470101356506
Iter 1970, loss = 0.25746414065361023
Iter 1971, loss = 0.2502293288707733
Iter 1972, loss = 0.3737527132034302
Iter 1973, loss = 0.29441961646080017
Iter 1974, loss = 0.5289033055305481
Iter 1975, loss = 0.310438871383667
Iter 1976, loss = 0.26938924193382263
Iter 1977, loss = 0.297203004360199
Iter 1978, loss = 0.25419867038726807
Iter 1979, loss = 0.5343725681304932
Iter 1980, loss = 0.439039409160614
--> Validation top1 accuracy = 0.8967
Iter 1981, loss = 0.4362623691558838
Iter 1982, loss = 0.22886867821216583
Iter 1983, loss = 0.33476465940475464
Iter 1984, loss = 0.3507731556892395
Iter 1985, loss = 0.1847706437110901
Iter 1986, loss = 0.4944397509098053
Iter 1987, loss = 0.2618405222892761
Iter 1988, loss = 0.4584256112575531
Iter 1989, loss = 0.21808327734470367
Iter 1990, loss = 0.46754077076911926
Iter 1991, loss = 0.3285180628299713
Iter 1992, loss = 0.4683547914028168
Iter 1993, loss = 0.3817597031593323
Iter 1994, loss = 0.2830080986022949
Iter 1995, loss = 0.4336189031600952
Iter 1996, loss = 0.3159673810005188
Iter 1997, loss = 0.47183021903038025
Iter 1998, loss = 0.3798430562019348
Iter 1999, loss = 0.3601739704608917
Iter 2000, loss = 0.2986760139465332
--> Validation top1 accuracy = 0.8971
Iter 2001, loss = 0.5404953360557556
Iter 2002, loss = 0.2243194282054901
Iter 2003, loss = 0.2794017791748047
Iter 2004, loss = 0.6282711625099182
Iter 2005, loss = 0.5203931331634521
Iter 2006, loss = 0.2893891930580139
Iter 2007, loss = 0.5492574572563171
Iter 2008, loss = 0.302254319190979
Iter 2009, loss = 0.4027738869190216
Iter 2010, loss = 0.340776264667511
Iter 2011, loss = 0.20364803075790405
Iter 2012, loss = 0.261201411485672
Iter 2013, loss = 0.4112429916858673
Iter 2014, loss = 0.5574008226394653
Iter 2015, loss = 0.28046852350234985
Iter 2016, loss = 0.38635390996932983
Iter 2017, loss = 0.5765544176101685
Iter 2018, loss = 0.32257726788520813
Iter 2019, loss = 0.2673002779483795
Iter 2020, loss = 0.16020187735557556
--> Validation top1 accuracy = 0.8975
Iter 2021, loss = 0.224275141954422
Iter 2022, loss = 0.2427210807800293
Iter 2023, loss = 0.4470074474811554
Iter 2024, loss = 0.4514961838722229
Iter 2025, loss = 0.36126139760017395
Iter 2026, loss = 0.24969077110290527
Iter 2027, loss = 0.46371594071388245
Iter 2028, loss = 0.32503706216812134
Iter 2029, loss = 0.2519495487213135
Iter 2030, loss = 0.47081178426742554
Iter 2031, loss = 0.5238881707191467
Iter 2032, loss = 0.4646521210670471
Iter 2033, loss = 0.32457610964775085
Iter 2034, loss = 0.4517687261104584
Iter 2035, loss = 0.29317033290863037
Iter 2036, loss = 0.4013124406337738
Iter 2037, loss = 0.28253424167633057
Iter 2038, loss = 0.4681284427642822
Iter 2039, loss = 0.3749150335788727
Iter 2040, loss = 0.32027971744537354
--> Validation top1 accuracy = 0.8969
Iter 2041, loss = 0.2312166392803192
Iter 2042, loss = 0.21904639899730682
Iter 2043, loss = 0.30330827832221985
Iter 2044, loss = 0.29071518778800964
Iter 2045, loss = 0.4970569610595703
Iter 2046, loss = 0.3985331654548645
Iter 2047, loss = 0.4842503070831299
Iter 2048, loss = 0.21058863401412964
Iter 2049, loss = 0.23031720519065857
Iter 2050, loss = 0.36370688676834106
Iter 2051, loss = 0.32738086581230164
Iter 2052, loss = 0.4253070652484894
Iter 2053, loss = 0.3315277397632599
Iter 2054, loss = 0.2467605620622635
Iter 2055, loss = 0.43074196577072144
Iter 2056, loss = 0.3839899003505707
Iter 2057, loss = 0.41879168152809143
Iter 2058, loss = 0.27324166893959045
Iter 2059, loss = 0.33699336647987366
Iter 2060, loss = 0.2931993305683136
--> Validation top1 accuracy = 0.896
Iter 2061, loss = 0.44827666878700256
Iter 2062, loss = 0.3279294967651367
Iter 2063, loss = 0.43341952562332153
Iter 2064, loss = 0.2927122712135315
Iter 2065, loss = 0.4632941782474518
Iter 2066, loss = 0.4573647975921631
Iter 2067, loss = 0.36027470231056213
Iter 2068, loss = 0.4145762622356415
Iter 2069, loss = 0.2141343057155609
Iter 2070, loss = 0.30963587760925293
Iter 2071, loss = 0.431904673576355
Iter 2072, loss = 0.5636252164840698
Iter 2073, loss = 0.22013691067695618
Iter 2074, loss = 0.20991285145282745
Iter 2075, loss = 0.45601463317871094
Iter 2076, loss = 0.41077837347984314
Iter 2077, loss = 0.3469789922237396
Iter 2078, loss = 0.27426987886428833
Iter 2079, loss = 0.5390516519546509
Iter 2080, loss = 0.42933639883995056
--> Validation top1 accuracy = 0.9006
Iter 2081, loss = 0.2981747090816498
Iter 2082, loss = 0.364589124917984
Iter 2083, loss = 0.4333849847316742
Iter 2084, loss = 0.15550841391086578
Iter 2085, loss = 0.37831294536590576
Iter 2086, loss = 0.2738056778907776
Iter 2087, loss = 0.33083462715148926
Iter 2088, loss = 0.4248040020465851
Iter 2089, loss = 0.37992289662361145
Iter 2090, loss = 0.1940176635980606
Iter 2091, loss = 0.3925227224826813
Iter 2092, loss = 0.2221681773662567
Iter 2093, loss = 0.22589164972305298
Iter 2094, loss = 0.3348920941352844
Iter 2095, loss = 0.28773048520088196
Iter 2096, loss = 0.2896791696548462
Iter 2097, loss = 0.563910186290741
Iter 2098, loss = 0.3090325891971588
Iter 2099, loss = 0.30649787187576294
Iter 2100, loss = 0.3000578284263611
--> Validation top1 accuracy = 0.8952
Iter 2101, loss = 0.41352584958076477
Iter 2102, loss = 0.428454726934433
Iter 2103, loss = 0.3736655116081238
Iter 2104, loss = 0.3213433027267456
Iter 2105, loss = 0.3272453844547272
Iter 2106, loss = 0.2797853946685791
Iter 2107, loss = 0.5457310080528259
Iter 2108, loss = 0.5842326283454895
Iter 2109, loss = 0.4884507656097412
Iter 2110, loss = 0.3953888416290283
Iter 2111, loss = 0.460100919008255
Iter 2112, loss = 0.2762661874294281
Iter 2113, loss = 0.2915953993797302
Iter 2114, loss = 0.3295266330242157
Iter 2115, loss = 0.42602625489234924
Iter 2116, loss = 0.3033686876296997
Iter 2117, loss = 0.3108453154563904
Iter 2118, loss = 0.262564480304718
Iter 2119, loss = 0.5226849317550659
Iter 2120, loss = 0.5690160393714905
--> Validation top1 accuracy = 0.8977
Iter 2121, loss = 0.21497510373592377
Iter 2122, loss = 0.4233994781970978
Iter 2123, loss = 0.49285757541656494
Iter 2124, loss = 0.48474428057670593
Iter 2125, loss = 0.3058988153934479
Iter 2126, loss = 0.37207725644111633
Iter 2127, loss = 0.49561387300491333
Iter 2128, loss = 0.1953875869512558
Iter 2129, loss = 0.3526841402053833
Iter 2130, loss = 0.36564478278160095
Iter 2131, loss = 0.16792386770248413
Iter 2132, loss = 0.372321218252182
Iter 2133, loss = 0.2890380322933197
