Loading model from train_sessions\train_sess_0\trained_models\lenet_pruned_2060step_0.9686accuracy.torchmodel
Initial accuracy = 0.9682
Pruning Threshold = 0.22242820932297036
Number of pruned params = 5460 out of 61706 total params
Fraction of params pruned = 8.848410203221729%
Fraction of zero params = 85.5508378439698%
Accuracy after pruning = 0.8304
Iter 0, loss = 0.7316372394561768
Iter 720, loss = 0.3903312087059021
Iter 721, loss = 0.4014911651611328
Iter 722, loss = 0.36258426308631897
Iter 723, loss = 0.35929906368255615
Iter 724, loss = 0.19272541999816895
Iter 725, loss = 0.43449094891548157
Iter 726, loss = 0.211018368601799
Iter 727, loss = 0.16992458701133728
Iter 728, loss = 0.12258190661668777
Iter 729, loss = 0.6020076870918274
Iter 730, loss = 0.29997944831848145
Iter 731, loss = 0.22102238237857819
Iter 732, loss = 0.39303624629974365
Iter 733, loss = 0.17284947633743286
Iter 734, loss = 0.0949709415435791
Iter 735, loss = 0.10703829675912857
Iter 736, loss = 0.20543867349624634
Iter 737, loss = 0.20089510083198547
Iter 738, loss = 0.16058625280857086
Iter 739, loss = 0.1878414750099182
Iter 740, loss = 0.1513921320438385
Iter 741, loss = 0.28471213579177856
Iter 742, loss = 0.23743021488189697
Iter 743, loss = 0.2353661060333252
Iter 744, loss = 0.23187385499477386
Iter 745, loss = 0.4531005322933197
Iter 746, loss = 0.26913216710090637
Iter 747, loss = 0.14331582188606262
Iter 748, loss = 0.27796581387519836
Iter 749, loss = 0.4260043203830719
Iter 750, loss = 0.3644460141658783
Iter 751, loss = 0.1465420424938202
Iter 752, loss = 0.3488710820674896
Iter 753, loss = 0.25263792276382446
Iter 754, loss = 0.3039587736129761
Iter 755, loss = 0.2527821660041809
Iter 756, loss = 0.38420921564102173
Iter 757, loss = 0.09652131050825119
Iter 758, loss = 0.17080694437026978
Iter 759, loss = 0.2724500298500061
Iter 760, loss = 0.12018559873104095
Iter 761, loss = 0.217281773686409
Iter 762, loss = 0.19971859455108643
Iter 763, loss = 0.3019605875015259
Iter 764, loss = 0.3050970435142517
Iter 765, loss = 0.16220839321613312
Iter 766, loss = 0.13661625981330872
Iter 767, loss = 0.12380955368280411
Iter 768, loss = 0.37906092405319214
Iter 769, loss = 0.34629344940185547
Iter 770, loss = 0.10900368541479111
Iter 771, loss = 0.1807994544506073
Iter 772, loss = 0.08579583466053009
Iter 773, loss = 0.2741471230983734
Iter 774, loss = 0.2676474452018738
Iter 775, loss = 0.48242485523223877
Iter 776, loss = 0.11347606778144836
Iter 777, loss = 0.1486690193414688
Iter 778, loss = 0.3898165822029114
Iter 779, loss = 0.2477918565273285
Iter 780, loss = 0.1756059229373932
Iter 781, loss = 0.11656486988067627
Iter 782, loss = 0.24294930696487427
Iter 783, loss = 0.3921840786933899
Iter 784, loss = 0.24301794171333313
Iter 785, loss = 0.25059065222740173
Iter 786, loss = 0.11730644106864929
Iter 787, loss = 0.5576493740081787
Iter 788, loss = 0.07358995079994202
Iter 789, loss = 0.25821453332901
Iter 790, loss = 0.2009716033935547
Iter 791, loss = 0.25631600618362427
Iter 792, loss = 0.19044969975948334
Iter 793, loss = 0.18172535300254822
Iter 794, loss = 0.14535340666770935
Iter 795, loss = 0.27111443877220154
Iter 796, loss = 0.21595272421836853
Iter 797, loss = 0.32595640420913696
Iter 798, loss = 0.4524269700050354
Iter 799, loss = 0.5025327205657959
Iter 800, loss = 0.42688316106796265
Iter 801, loss = 0.28884759545326233
Iter 802, loss = 0.1205541267991066
Iter 803, loss = 0.5506324768066406
Iter 804, loss = 0.4232490658760071
Iter 805, loss = 0.16991251707077026
Iter 806, loss = 0.25371742248535156
Iter 807, loss = 0.15403302013874054
Iter 808, loss = 0.276326060295105
Iter 809, loss = 0.16965675354003906
Iter 810, loss = 0.37975990772247314
Iter 811, loss = 0.4698718190193176
Iter 812, loss = 0.21322402358055115
Iter 813, loss = 0.36168408393859863
Iter 814, loss = 0.38633406162261963
Iter 815, loss = 0.5306317806243896
Iter 816, loss = 0.07374665141105652
Iter 817, loss = 0.2089788019657135
Iter 818, loss = 0.24303200840950012
Iter 819, loss = 0.20980559289455414
Iter 820, loss = 0.42029210925102234
Iter 821, loss = 0.3150080144405365
Iter 822, loss = 0.3465672731399536
Iter 823, loss = 0.25400814414024353
Iter 824, loss = 0.3526342213153839
Iter 825, loss = 0.4962739646434784
Iter 826, loss = 0.31067830324172974
Iter 827, loss = 0.28631067276000977
Iter 828, loss = 0.4752300977706909
Iter 829, loss = 0.13459713757038116
Iter 830, loss = 0.21051117777824402
Iter 831, loss = 0.40753173828125
Iter 832, loss = 0.2250785380601883
Iter 833, loss = 0.2705008089542389
Iter 834, loss = 0.3088049292564392
Iter 835, loss = 0.18520569801330566
Iter 836, loss = 0.31144988536834717
Iter 837, loss = 0.3769460916519165
Iter 838, loss = 0.14353124797344208
Iter 839, loss = 0.2976566553115845
Iter 840, loss = 0.3097462058067322
Iter 841, loss = 0.3196473717689514
Iter 842, loss = 0.17778237164020538
Iter 843, loss = 0.41206416487693787
Iter 844, loss = 0.2117757499217987
Iter 845, loss = 0.16592639684677124
Iter 846, loss = 0.2744991183280945
Iter 847, loss = 0.11229690164327621
Iter 848, loss = 0.3473520874977112
Iter 849, loss = 0.37571632862091064
Iter 850, loss = 0.3338412344455719
Iter 851, loss = 0.1307126134634018
Iter 852, loss = 0.19411419332027435
Iter 853, loss = 0.17491254210472107
Iter 854, loss = 0.3206970989704132
Iter 855, loss = 0.1062048077583313
Iter 856, loss = 0.1994519680738449
Iter 857, loss = 0.1880362182855606
Iter 858, loss = 0.44444215297698975
Iter 859, loss = 0.16695410013198853
Iter 860, loss = 0.23398751020431519
Iter 861, loss = 0.3610347509384155
Iter 862, loss = 0.060532763600349426
Iter 863, loss = 0.5573338270187378
Iter 864, loss = 0.10040348768234253
Iter 865, loss = 0.20591090619564056
Iter 866, loss = 0.19534720480442047
Iter 867, loss = 0.3493529260158539
Iter 868, loss = 0.1732860803604126
Iter 869, loss = 0.1201409250497818
Iter 870, loss = 0.3038146495819092
Iter 871, loss = 0.22391648590564728
Iter 872, loss = 0.19163379073143005
Iter 873, loss = 0.15634021162986755
Iter 874, loss = 0.2721913456916809
Iter 875, loss = 0.4001289904117584
Iter 876, loss = 0.1559997797012329
Iter 877, loss = 0.17838925123214722
Iter 878, loss = 0.3293812572956085
Iter 879, loss = 0.164311021566391
Iter 880, loss = 0.09578076004981995
Iter 881, loss = 0.22721144556999207
Iter 882, loss = 0.26571571826934814
Iter 883, loss = 0.11193203926086426
Iter 884, loss = 0.32008346915245056
Iter 885, loss = 0.13297750055789948
Iter 886, loss = 0.2467002421617508
Iter 887, loss = 0.3937574028968811
Iter 888, loss = 0.2928386628627777
Iter 889, loss = 0.24924156069755554
Iter 890, loss = 0.12561577558517456
Iter 891, loss = 0.30468013882637024
Iter 892, loss = 0.10085567831993103
Iter 893, loss = 0.14178860187530518
Iter 894, loss = 0.6638532876968384
Iter 895, loss = 0.407837450504303
Iter 896, loss = 0.11342741549015045
Iter 897, loss = 0.3743458390235901
Iter 898, loss = 0.13731035590171814
Iter 899, loss = 0.14752021431922913
Iter 900, loss = 0.21809923648834229
Iter 901, loss = 0.26878222823143005
Iter 902, loss = 0.13708072900772095
Iter 903, loss = 0.30164411664009094
Iter 904, loss = 0.3660382032394409
Iter 905, loss = 0.29237306118011475
Iter 906, loss = 0.5085521936416626
Iter 907, loss = 0.13459566235542297
Iter 908, loss = 0.3017556071281433
Iter 909, loss = 0.1506470888853073
Iter 910, loss = 0.12495644390583038
Iter 911, loss = 0.272504597902298
Iter 912, loss = 0.13171768188476562
Iter 913, loss = 0.18897825479507446
Iter 914, loss = 0.23157250881195068
Iter 915, loss = 0.15095224976539612
Iter 916, loss = 0.29338306188583374
Iter 917, loss = 0.48443496227264404
Iter 918, loss = 0.22259485721588135
Iter 919, loss = 0.4709237515926361
Iter 920, loss = 0.0978885293006897
Iter 921, loss = 0.1949799656867981
Iter 922, loss = 0.12163114547729492
Iter 923, loss = 0.17684988677501678
Iter 924, loss = 0.42884647846221924
Iter 925, loss = 0.21701857447624207
Iter 926, loss = 0.5181581974029541
Iter 927, loss = 0.25198301672935486
Iter 928, loss = 0.2048581838607788
Iter 929, loss = 0.3492915630340576
Iter 930, loss = 0.2668445110321045
Iter 931, loss = 0.4699222445487976
Iter 932, loss = 0.19833430647850037
Iter 933, loss = 0.2128775715827942
Iter 934, loss = 0.23031431436538696
Iter 935, loss = 0.18956221640110016
Iter 936, loss = 0.21321451663970947
Iter 937, loss = 0.2894364595413208
Iter 938, loss = 0.2539011240005493
Iter 939, loss = 0.4298569858074188
Iter 940, loss = 0.0620909109711647
Iter 941, loss = 0.07761658728122711
Iter 942, loss = 0.25901421904563904
Iter 943, loss = 0.11376620829105377
Iter 944, loss = 0.28815850615501404
Iter 945, loss = 0.21207475662231445
Iter 946, loss = 0.339975506067276
Iter 947, loss = 0.31888100504875183
Iter 948, loss = 0.34202322363853455
Iter 949, loss = 0.10638808459043503
Iter 950, loss = 0.6703253388404846
Iter 951, loss = 0.1538785696029663
Iter 952, loss = 0.18858879804611206
Iter 953, loss = 0.2571445107460022
Iter 954, loss = 0.2032279372215271
Iter 955, loss = 0.16429294645786285
Iter 956, loss = 0.15077826380729675
Iter 957, loss = 0.3159278631210327
Iter 958, loss = 0.24543507397174835
Iter 959, loss = 0.3806644678115845
Iter 960, loss = 0.22661451995372772
Iter 961, loss = 0.18313106894493103
Iter 962, loss = 0.0766478106379509
Iter 963, loss = 0.34290581941604614
Iter 964, loss = 0.1923738420009613
Iter 965, loss = 0.22197161614894867
Iter 966, loss = 0.165518119931221
Iter 967, loss = 0.3490539491176605
Iter 968, loss = 0.2813686430454254
Iter 969, loss = 0.07355993986129761
Iter 970, loss = 0.5854170322418213
Iter 971, loss = 0.15731340646743774
Iter 972, loss = 0.3964039087295532
Iter 973, loss = 0.3587789535522461
Iter 974, loss = 0.20492315292358398
Iter 975, loss = 0.4804045557975769
Iter 976, loss = 0.18990284204483032
Iter 977, loss = 0.3162660598754883
Iter 978, loss = 0.09838727861642838
Iter 979, loss = 0.2920488119125366
Iter 980, loss = 0.33682411909103394
Iter 981, loss = 0.5870444774627686
Iter 982, loss = 0.1543826162815094
Iter 983, loss = 0.22704118490219116
Iter 984, loss = 0.3769395351409912
Iter 985, loss = 0.2122282087802887
Iter 986, loss = 0.407673180103302
Iter 987, loss = 0.3520221412181854
Iter 988, loss = 1.0457680225372314
Iter 989, loss = 0.33850857615470886
Iter 990, loss = 0.25525033473968506
Iter 991, loss = 0.18127529323101044
Iter 992, loss = 0.37700286507606506
Iter 993, loss = 0.17301109433174133
Iter 994, loss = 0.13603386282920837
Iter 995, loss = 0.10859639942646027
Iter 996, loss = 1.0490854978561401
Iter 997, loss = 0.3826020061969757
Iter 998, loss = 0.18686158955097198
Iter 999, loss = 0.09805036336183548
Iter 1000, loss = 0.1454477310180664
Iter 1001, loss = 0.4460044801235199
Iter 1002, loss = 0.15910285711288452
Iter 1003, loss = 0.17863209545612335
Iter 1004, loss = 0.3958907723426819
Iter 1005, loss = 0.3647415041923523
Iter 1006, loss = 0.1899997591972351
Iter 1007, loss = 0.47352612018585205
Iter 1008, loss = 0.11623931676149368
Iter 1009, loss = 0.20246416330337524
Iter 1010, loss = 0.2841717600822449
Iter 1011, loss = 0.19407112896442413
Iter 1012, loss = 0.2562122642993927
Iter 1013, loss = 0.2731971740722656
Iter 1014, loss = 0.4651538133621216
Iter 1015, loss = 0.33817070722579956
Iter 1016, loss = 0.3058270215988159
Iter 1017, loss = 0.12104879319667816
Iter 1018, loss = 0.3776613175868988
Iter 1019, loss = 0.1080131083726883
Iter 1020, loss = 0.4376867115497589
Iter 1021, loss = 0.2536756992340088
Iter 1022, loss = 0.11716163158416748
Iter 1023, loss = 0.08433040231466293
Iter 1024, loss = 0.24733641743659973
Iter 1025, loss = 0.16015368700027466
Iter 1026, loss = 0.21997609734535217
Iter 1027, loss = 0.08361689746379852
Iter 1028, loss = 0.34054845571517944
Iter 1029, loss = 0.24038155376911163
Iter 1030, loss = 0.3900247812271118
Iter 1031, loss = 0.20772233605384827
Iter 1032, loss = 0.24829398095607758
Iter 1033, loss = 0.5199004411697388
Iter 1034, loss = 0.3409923315048218
Iter 1035, loss = 0.26708298921585083
Iter 1036, loss = 0.03810355067253113
Iter 1037, loss = 0.16937988996505737
Iter 1038, loss = 0.11626674234867096
Iter 1039, loss = 0.1737244427204132
Iter 1040, loss = 0.4672383964061737
Iter 1041, loss = 0.25477778911590576
Iter 1042, loss = 0.17576342821121216
Iter 1043, loss = 0.22897377610206604
Iter 1044, loss = 0.5358341932296753
Iter 1045, loss = 0.6838347315788269
Iter 1046, loss = 0.35709401965141296
Iter 1047, loss = 0.2039845585823059
Iter 1048, loss = 0.11346845328807831
Iter 1049, loss = 0.3849010169506073
Iter 1050, loss = 0.13673177361488342
Iter 1051, loss = 0.17692254483699799
Iter 1052, loss = 0.09432964026927948
Iter 1053, loss = 0.31644460558891296
Iter 1054, loss = 0.31211650371551514
Iter 1055, loss = 0.19402939081192017
Iter 1056, loss = 0.13736099004745483
Iter 1057, loss = 0.19778239727020264
Iter 1058, loss = 0.09196801483631134
Iter 1059, loss = 0.3305424451828003
Iter 1060, loss = 0.3306671380996704
Iter 1061, loss = 0.12224410474300385
Iter 1062, loss = 0.3343540132045746
Iter 1063, loss = 0.302033394575119
Iter 1064, loss = 0.26467597484588623
Iter 1065, loss = 0.45753955841064453
Iter 1066, loss = 0.25110769271850586
Iter 1067, loss = 0.04821944981813431
Iter 1068, loss = 0.19725942611694336
Iter 1069, loss = 0.11620284616947174
Iter 1070, loss = 0.3321148753166199
Iter 1071, loss = 0.19609318673610687
Iter 1072, loss = 0.24879655241966248
Iter 1073, loss = 0.23747916519641876
Iter 1074, loss = 0.2774497866630554
Iter 1075, loss = 0.3978533446788788
Iter 1076, loss = 0.2864510715007782
Iter 1077, loss = 0.4220495820045471
Iter 1078, loss = 0.3860815763473511
Iter 1079, loss = 0.05160069093108177
Iter 1080, loss = 0.16515947878360748
Iter 1081, loss = 0.273671954870224
Iter 1082, loss = 0.17208659648895264
Iter 1083, loss = 0.24201712012290955
Iter 1084, loss = 0.07385152578353882
Iter 1085, loss = 0.11671116948127747
Iter 1086, loss = 0.1749342679977417
Iter 1087, loss = 0.13840247690677643
Iter 1088, loss = 0.11636748164892197
Iter 1089, loss = 0.12811173498630524
Iter 1090, loss = 0.44165778160095215
Iter 1091, loss = 0.28067266941070557
Iter 1092, loss = 0.47693461179733276
Iter 1093, loss = 0.27778518199920654
Iter 1094, loss = 0.3201736807823181
Iter 1095, loss = 0.2769846022129059
Iter 1096, loss = 0.03143617883324623
Iter 1097, loss = 0.06510274112224579
Iter 1098, loss = 0.26375269889831543
Iter 1099, loss = 0.1930670440196991
Iter 1100, loss = 0.06509511172771454
Iter 1101, loss = 0.1642351597547531
Iter 1102, loss = 0.09432877600193024
Iter 1103, loss = 0.07135305553674698
Iter 1104, loss = 0.22611773014068604
Iter 1105, loss = 0.54622483253479
Iter 1106, loss = 0.13730214536190033
Iter 1107, loss = 0.2426949292421341
Iter 1108, loss = 0.09283050894737244
Iter 1109, loss = 0.32613879442214966
Iter 1110, loss = 0.23854050040245056
Iter 1111, loss = 0.6560608148574829
Iter 1112, loss = 0.18205952644348145
Iter 1113, loss = 0.4284341037273407
Iter 1114, loss = 0.1415860950946808
Iter 1115, loss = 0.046299047768116
Iter 1116, loss = 0.12193851917982101
Iter 1117, loss = 0.0817093551158905
Iter 1118, loss = 0.6363445520401001
Iter 1119, loss = 0.19395211338996887
Iter 1120, loss = 0.1838250756263733
Iter 1121, loss = 0.3573794960975647
Iter 1122, loss = 0.13402962684631348
Iter 1123, loss = 0.16369947791099548
Iter 1124, loss = 0.07308785617351532
Iter 1125, loss = 0.19534920156002045
Iter 1126, loss = 0.375232994556427
Iter 1127, loss = 0.22363896667957306
Iter 1128, loss = 0.08693476766347885
Iter 1129, loss = 0.11019358038902283
Iter 1130, loss = 0.2234693020582199
Iter 1131, loss = 0.4078342616558075
Iter 1132, loss = 0.3858785629272461
Iter 1133, loss = 0.09397003054618835
Iter 1134, loss = 0.13709813356399536
Iter 1135, loss = 0.0880141332745552
Iter 1136, loss = 0.09643043577671051
Iter 1137, loss = 0.06072242558002472
Iter 1138, loss = 0.16144344210624695
Iter 1139, loss = 0.10888678580522537
Iter 1140, loss = 0.09695684909820557
Iter 1141, loss = 0.5415531992912292
Iter 1142, loss = 0.2876054644584656
Iter 1143, loss = 0.2949708104133606
Iter 1144, loss = 0.20920822024345398
Iter 1145, loss = 0.3744792342185974
Iter 1146, loss = 0.09924980252981186
Iter 1147, loss = 0.37123027443885803
Iter 1148, loss = 0.11506223678588867
Iter 1149, loss = 0.024867713451385498
Iter 1150, loss = 0.21348798274993896
Iter 1151, loss = 0.048794955015182495
Iter 1152, loss = 0.5072563290596008
Iter 1153, loss = 0.26056697964668274
Iter 1154, loss = 0.20289906859397888
Iter 1155, loss = 0.24749279022216797
Iter 1156, loss = 0.15957626700401306
Iter 1157, loss = 0.07819709926843643
Iter 1158, loss = 0.17566458880901337
Iter 1159, loss = 0.1468731015920639
Iter 1160, loss = 0.6338608860969543
Iter 1161, loss = 0.2911650836467743
Iter 1162, loss = 0.34035825729370117
Iter 1163, loss = 0.1019534021615982
Iter 1164, loss = 0.28890252113342285
Iter 1165, loss = 0.14845292270183563
Iter 1166, loss = 0.862744152545929
Iter 1167, loss = 0.14795348048210144
Iter 1168, loss = 0.2199832946062088
Iter 1169, loss = 0.18861371278762817
Iter 1170, loss = 0.19965878129005432
Iter 1171, loss = 0.09097404032945633
Iter 1172, loss = 0.3685966730117798
Iter 1173, loss = 0.1907847821712494
Iter 1174, loss = 0.34876978397369385
Iter 1175, loss = 0.21797555685043335
Iter 1176, loss = 0.41816526651382446
Iter 1177, loss = 0.0747573971748352
Iter 1178, loss = 0.09697150439023972
Iter 1179, loss = 0.27862659096717834
Iter 1180, loss = 0.1566595733165741
Iter 1181, loss = 0.052592683583498
Iter 1182, loss = 0.26300865411758423
Iter 1183, loss = 0.2509550452232361
Iter 1184, loss = 0.2145228087902069
Iter 1185, loss = 0.33171212673187256
Iter 1186, loss = 0.3643331229686737
Iter 1187, loss = 0.1793832778930664
Iter 1188, loss = 0.1598508507013321
Iter 1189, loss = 0.11682337522506714
Iter 1190, loss = 0.05229216068983078
Iter 1191, loss = 0.2108042985200882
Iter 1192, loss = 0.08157259225845337
Iter 1193, loss = 0.11135973036289215
Iter 1194, loss = 0.4207214415073395
Iter 1195, loss = 0.3649188280105591
Iter 1196, loss = 0.19045893847942352
Iter 1197, loss = 0.4014414846897125
Iter 1198, loss = 0.1861637383699417
Iter 1199, loss = 0.1509125530719757
Iter 1200, loss = 0.16768275201320648
Iter 1201, loss = 0.27244389057159424
Iter 1202, loss = 0.14193999767303467
Iter 1203, loss = 0.38346046209335327
Iter 1204, loss = 0.22810547053813934
Iter 1205, loss = 0.14326612651348114
Iter 1206, loss = 0.07618684321641922
Iter 1207, loss = 0.3068343698978424
Iter 1208, loss = 0.36721110343933105
Iter 1209, loss = 0.09972435981035233
Iter 1210, loss = 0.20194612443447113
Iter 1211, loss = 0.19426774978637695
Iter 1212, loss = 0.07742147147655487
Iter 1213, loss = 0.36504191160202026
Iter 1214, loss = 0.22281089425086975
Iter 1215, loss = 0.09207755327224731
Iter 1216, loss = 0.4329771399497986
Iter 1217, loss = 0.12840862572193146
Iter 1218, loss = 0.1281580924987793
Iter 1219, loss = 0.10944783687591553
Iter 1220, loss = 0.17238710820674896
Iter 1221, loss = 0.06504844129085541
Iter 1222, loss = 0.26442447304725647
Iter 1223, loss = 0.192255899310112
Iter 1224, loss = 0.2052648663520813
Iter 1225, loss = 0.1597648561000824
Iter 1226, loss = 0.1970425546169281
Iter 1227, loss = 0.11696925014257431
Iter 1228, loss = 0.05220703408122063
Iter 1229, loss = 0.24975740909576416
Iter 1230, loss = 0.17919345200061798
Iter 1231, loss = 0.31009307503700256
Iter 1232, loss = 0.08027923852205276
Iter 1233, loss = 0.19018560647964478
Iter 1234, loss = 0.5583299398422241
Iter 1235, loss = 0.13686135411262512
Iter 1236, loss = 0.3275429606437683
Iter 1237, loss = 0.11792774498462677
Iter 1238, loss = 1.1462082862854004
Iter 1239, loss = 0.17854741215705872
Iter 1240, loss = 0.14359575510025024
Iter 1241, loss = 0.08470453321933746
Iter 1242, loss = 0.27184969186782837
Iter 1243, loss = 0.28349584341049194
Iter 1244, loss = 0.06890329718589783
Iter 1245, loss = 0.20516856014728546
Iter 1246, loss = 0.11251728981733322
Iter 1247, loss = 0.39721328020095825
Iter 1248, loss = 0.40442734956741333
Iter 1249, loss = 0.48860877752304077
Iter 1250, loss = 0.17284061014652252
Iter 1251, loss = 0.11571061611175537
Iter 1252, loss = 0.11637376248836517
Iter 1253, loss = 0.18452133238315582
Iter 1254, loss = 0.11453692615032196
Iter 1255, loss = 0.12212447822093964
Iter 1256, loss = 0.2905699610710144
Iter 1257, loss = 0.1234414204955101
Iter 1258, loss = 0.12713214755058289
Iter 1259, loss = 0.11132171750068665
Iter 1260, loss = 0.1409345418214798
Iter 1261, loss = 0.10234936326742172
Iter 1262, loss = 0.7761956453323364
Iter 1263, loss = 0.21175545454025269
Iter 1264, loss = 0.14190757274627686
Iter 1265, loss = 0.309659868478775
Iter 1266, loss = 0.0836908295750618
Iter 1267, loss = 0.24602842330932617
Iter 1268, loss = 0.17657577991485596
Iter 1269, loss = 0.14709913730621338
Iter 1270, loss = 0.2778787314891815
Iter 1271, loss = 0.3074267506599426
Iter 1272, loss = 0.16581934690475464
Iter 1273, loss = 0.15735161304473877
Iter 1274, loss = 0.2179815173149109
Iter 1275, loss = 0.22640594840049744
Iter 1276, loss = 0.1308884173631668
Iter 1277, loss = 0.12798865139484406
Iter 1278, loss = 0.4967479705810547
Iter 1279, loss = 0.11566970497369766
Iter 1280, loss = 0.3417696952819824
Iter 1281, loss = 0.13340017199516296
Iter 1282, loss = 0.3892388343811035
Iter 1283, loss = 0.3855399191379547
Iter 1284, loss = 0.2136802226305008
Iter 1285, loss = 0.07327993959188461
Iter 1286, loss = 0.2606363296508789
Iter 1287, loss = 0.46698006987571716
Iter 1288, loss = 0.21380466222763062
Iter 1289, loss = 0.16328157484531403
Iter 1290, loss = 0.23640801012516022
Iter 1291, loss = 0.2775832712650299
Iter 1292, loss = 0.31832101941108704
Iter 1293, loss = 0.270015686750412
Iter 1294, loss = 0.13377808034420013
Iter 1295, loss = 0.09171400219202042
Iter 1296, loss = 0.17340125143527985
Iter 1297, loss = 0.12486740946769714
Iter 1298, loss = 0.3746098279953003
Iter 1299, loss = 0.16666577756404877
Iter 1300, loss = 0.13501185178756714
Iter 1301, loss = 0.07620950043201447
Iter 1302, loss = 0.21236775815486908
Iter 1303, loss = 0.3436795175075531
Iter 1304, loss = 0.10203974694013596
Iter 1305, loss = 0.20411667227745056
Iter 1306, loss = 0.29787981510162354
Iter 1307, loss = 0.1540486216545105
Iter 1308, loss = 0.04171813279390335
Iter 1309, loss = 0.16379493474960327
Iter 1310, loss = 0.18860973417758942
Iter 1311, loss = 0.16644611954689026
Iter 1312, loss = 0.27019086480140686
Iter 1313, loss = 0.11072356253862381
Iter 1314, loss = 0.16451263427734375
Iter 1315, loss = 0.1983308494091034
Iter 1316, loss = 0.10259277373552322
Iter 1317, loss = 0.20009377598762512
Iter 1318, loss = 0.18153803050518036
Iter 1319, loss = 0.5274354219436646
Iter 1320, loss = 0.09295906126499176
Iter 1321, loss = 0.5899293422698975
Iter 1322, loss = 0.11155650019645691
Iter 1323, loss = 0.14512163400650024
Iter 1324, loss = 0.11146143078804016
Iter 1325, loss = 0.19499267637729645
Iter 1326, loss = 0.1584748923778534
Iter 1327, loss = 0.40793728828430176
Iter 1328, loss = 0.21465887129306793
Iter 1329, loss = 0.2963227331638336
Iter 1330, loss = 0.22953565418720245
Iter 1331, loss = 0.2505378723144531
Iter 1332, loss = 0.3251754939556122
Iter 1333, loss = 0.11682045459747314
Iter 1334, loss = 0.19228486716747284
Iter 1335, loss = 0.6845386028289795
Iter 1336, loss = 0.11364806443452835
Iter 1337, loss = 0.23835407197475433
Iter 1338, loss = 0.24375930428504944
Iter 1339, loss = 0.13338519632816315
Iter 1340, loss = 0.4268554449081421
Iter 1341, loss = 0.5307126045227051
Iter 1342, loss = 0.2025020718574524
Iter 1343, loss = 0.19234536588191986
Iter 1344, loss = 0.340598464012146
Iter 1345, loss = 0.19386999309062958
Iter 1346, loss = 0.21487978100776672
Iter 1347, loss = 0.40732795000076294
Iter 1348, loss = 0.0923888310790062
Iter 1349, loss = 0.32610923051834106
Iter 1350, loss = 0.20309889316558838
Iter 1351, loss = 0.12124708294868469
Iter 1352, loss = 0.07631124556064606
Iter 1353, loss = 0.06674350053071976
Iter 1354, loss = 0.20102345943450928
Iter 1355, loss = 0.14956162869930267
Iter 1356, loss = 0.08772552013397217
Iter 1357, loss = 0.3774465322494507
Iter 1358, loss = 0.2945868670940399
Iter 1359, loss = 0.27825820446014404
Iter 1360, loss = 0.4540967345237732
Iter 1361, loss = 0.22451946139335632
Iter 1362, loss = 0.11285063624382019
Iter 1363, loss = 0.2962808609008789
Iter 1364, loss = 0.05445314943790436
Iter 1365, loss = 0.0996084064245224
Iter 1366, loss = 0.09863809496164322
Iter 1367, loss = 0.2541272044181824
Iter 1368, loss = 0.5460659861564636
Iter 1369, loss = 0.1463194191455841
Iter 1370, loss = 0.08955170214176178
Iter 1371, loss = 0.1631750464439392
Iter 1372, loss = 0.07456699758768082
Iter 1373, loss = 0.3620426058769226
Iter 1374, loss = 0.16327880322933197
Iter 1375, loss = 0.27588707208633423
Iter 1376, loss = 0.05508328229188919
Iter 1377, loss = 0.15527038276195526
Iter 1378, loss = 0.13535906374454498
Iter 1379, loss = 0.052302684634923935
Iter 1380, loss = 0.46980172395706177
Iter 1381, loss = 0.07958845049142838
Iter 1382, loss = 0.14754585921764374
Iter 1383, loss = 0.14853939414024353
Iter 1384, loss = 0.707565426826477
Iter 1385, loss = 0.13041578233242035
Iter 1386, loss = 0.17162300646305084
Iter 1387, loss = 0.11477316915988922
Iter 1388, loss = 0.24462099373340607
Iter 1389, loss = 0.13252483308315277
Iter 1390, loss = 0.07984612137079239
Iter 1391, loss = 0.35519862174987793
Iter 1392, loss = 0.10902347415685654
Iter 1393, loss = 0.06674657016992569
Iter 1394, loss = 0.2258121371269226
Iter 1395, loss = 0.04247594252228737
Iter 1396, loss = 0.09120254218578339
Iter 1397, loss = 0.1908210664987564
Iter 1398, loss = 0.23266199231147766
Iter 1399, loss = 0.1269092559814453
Iter 1400, loss = 0.12777917087078094
Iter 1401, loss = 0.25050196051597595
Iter 1402, loss = 0.41607189178466797
Iter 1403, loss = 0.19057528674602509
Iter 1404, loss = 0.18162670731544495
Iter 1405, loss = 0.1918444186449051
Iter 1406, loss = 0.05793972685933113
Iter 1407, loss = 0.25992482900619507
Iter 1408, loss = 0.25633835792541504
Iter 1409, loss = 0.11914034932851791
Iter 1410, loss = 0.13181449472904205
Iter 1411, loss = 0.6013150215148926
Iter 1412, loss = 0.1414463222026825
Iter 1413, loss = 0.2892501652240753
Iter 1414, loss = 0.22526031732559204
Iter 1415, loss = 0.13192400336265564
Iter 1416, loss = 0.29073432087898254
Iter 1417, loss = 0.11859535425901413
Iter 1418, loss = 0.19516554474830627
Iter 1419, loss = 0.23443171381950378
Iter 1420, loss = 0.0999230295419693
Iter 1421, loss = 0.15717267990112305
Iter 1422, loss = 0.053264372050762177
Iter 1423, loss = 0.03516143187880516
Iter 1424, loss = 0.21171411871910095
Iter 1425, loss = 0.13717974722385406
