Loading model from lenet.torchmodel
Initial accuracy = 0.9825
Pruning Threshold = 0.16056071370840072
Number of pruned params = 46238 out of 61706 total params
Fraction of params pruned = 74.93274560010373%
Fraction of zero params = 74.93274560010373%
Accuracy after pruning = 0.795
Iter 0, loss = 1.1530011892318726
Iter 725, loss = 0.1286497861146927
Iter 726, loss = 0.25777584314346313
Iter 727, loss = 0.19394738972187042
Iter 728, loss = 0.5228926539421082
Iter 729, loss = 0.3998284637928009
Iter 730, loss = 0.3031047582626343
Iter 731, loss = 0.2940211594104767
Iter 732, loss = 0.27326324582099915
Iter 733, loss = 0.10651064664125443
Iter 734, loss = 0.1985594928264618
Iter 735, loss = 0.1251368373632431
Iter 736, loss = 0.09719368815422058
Iter 737, loss = 0.14498762786388397
Iter 738, loss = 0.15769323706626892
Iter 739, loss = 0.28337934613227844
Iter 740, loss = 0.2597584128379822
Iter 741, loss = 0.24068205058574677
Iter 742, loss = 0.1197776049375534
Iter 743, loss = 0.30440130829811096
Iter 744, loss = 0.4069978594779968
Iter 745, loss = 0.24780653417110443
Iter 746, loss = 0.113670215010643
Iter 747, loss = 0.21413694322109222
Iter 748, loss = 0.40732672810554504
Iter 749, loss = 0.19224148988723755
Iter 750, loss = 0.14903539419174194
Iter 751, loss = 0.37524861097335815
Iter 752, loss = 0.1814095675945282
Iter 753, loss = 0.25512880086898804
Iter 754, loss = 0.08236323297023773
Iter 755, loss = 0.6043153405189514
Iter 756, loss = 0.12850363552570343
Iter 757, loss = 0.07919016480445862
Iter 758, loss = 0.042246103286743164
Iter 759, loss = 0.1076233834028244
Iter 760, loss = 0.24342244863510132
Iter 761, loss = 0.06013292819261551
Iter 762, loss = 0.2760191559791565
Iter 763, loss = 0.1205306127667427
Iter 764, loss = 0.1357409954071045
Iter 765, loss = 0.25672900676727295
Iter 766, loss = 0.1927376687526703
Iter 767, loss = 0.14699648320674896
Iter 768, loss = 0.33807259798049927
Iter 769, loss = 0.2520539164543152
Iter 770, loss = 0.23843862116336823
Iter 771, loss = 0.35296547412872314
Iter 772, loss = 0.1391025334596634
Iter 773, loss = 0.3638438582420349
Iter 774, loss = 0.17132605612277985
Iter 775, loss = 0.22504392266273499
Iter 776, loss = 0.2563256621360779
Iter 777, loss = 0.324379563331604
Iter 778, loss = 0.10128658264875412
Iter 779, loss = 0.20424433052539825
Iter 780, loss = 0.251008540391922
Iter 781, loss = 0.12731415033340454
Iter 782, loss = 0.11401122063398361
Iter 783, loss = 0.18371270596981049
Iter 784, loss = 0.17164140939712524
Iter 785, loss = 0.42567378282546997
Iter 786, loss = 0.2357274293899536
Iter 787, loss = 0.2336537092924118
Iter 788, loss = 0.22876521944999695
Iter 789, loss = 0.18700692057609558
Iter 790, loss = 0.18439827859401703
Iter 791, loss = 0.1605302393436432
Iter 792, loss = 0.16521625220775604
Iter 793, loss = 0.2943424582481384
Iter 794, loss = 0.2679454982280731
Iter 795, loss = 0.224745973944664
Iter 796, loss = 0.056492529809474945
Iter 797, loss = 0.22800487279891968
Iter 798, loss = 0.07722605019807816
Iter 799, loss = 0.10900478065013885
Iter 800, loss = 0.14918740093708038
Iter 801, loss = 0.33619824051856995
Iter 802, loss = 0.0975947380065918
Iter 803, loss = 0.23208336532115936
Iter 804, loss = 0.12221525609493256
Iter 805, loss = 0.26840344071388245
Iter 806, loss = 0.04558616876602173
Iter 807, loss = 0.09562474489212036
Iter 808, loss = 0.10565036535263062
Iter 809, loss = 0.5096846222877502
Iter 810, loss = 0.13941435515880585
Iter 811, loss = 0.21740156412124634
Iter 812, loss = 0.11674182116985321
Iter 813, loss = 0.17696306109428406
Iter 814, loss = 0.15715669095516205
Iter 815, loss = 0.12785141170024872
Iter 816, loss = 0.1707499921321869
Iter 817, loss = 0.08002457022666931
Iter 818, loss = 0.13432295620441437
Iter 819, loss = 0.2466924488544464
Iter 820, loss = 0.24571320414543152
Iter 821, loss = 0.22880087792873383
Iter 822, loss = 0.040838927030563354
Iter 823, loss = 0.05255419760942459
Iter 824, loss = 0.09045004844665527
Iter 825, loss = 0.13061195611953735
Iter 826, loss = 0.07683989405632019
Iter 827, loss = 0.08975178748369217
Iter 828, loss = 0.0813162624835968
Iter 829, loss = 0.17138177156448364
Iter 830, loss = 0.06750661134719849
Iter 831, loss = 0.16128939390182495
Iter 832, loss = 0.3936948776245117
Iter 833, loss = 0.20731599628925323
Iter 834, loss = 0.17153939604759216
Iter 835, loss = 0.1665886491537094
Iter 836, loss = 0.07110779732465744
Iter 837, loss = 0.2193293273448944
Iter 838, loss = 0.2193746566772461
Iter 839, loss = 0.11995958536863327
Iter 840, loss = 0.4651804268360138
Iter 841, loss = 0.08250376582145691
Iter 842, loss = 0.29237332940101624
Iter 843, loss = 0.21165503561496735
Iter 844, loss = 0.10972018539905548
Iter 845, loss = 0.1730540692806244
Iter 846, loss = 0.1801142543554306
Iter 847, loss = 0.09920644015073776
Iter 848, loss = 0.11236153542995453
Iter 849, loss = 0.40179216861724854
Iter 850, loss = 0.15439657866954803
Iter 851, loss = 0.15226443111896515
Iter 852, loss = 0.10049224644899368
Iter 853, loss = 0.07996705919504166
Iter 854, loss = 0.11520235240459442
Iter 855, loss = 0.09387336671352386
Iter 856, loss = 0.17764870822429657
Iter 857, loss = 0.2766084671020508
Iter 858, loss = 0.1585313081741333
Iter 859, loss = 0.14361613988876343
Iter 860, loss = 0.10388121008872986
Iter 861, loss = 0.17211875319480896
Iter 862, loss = 0.19470201432704926
Iter 863, loss = 0.19205884635448456
Iter 864, loss = 0.20329897105693817
Iter 865, loss = 0.09388522803783417
Iter 866, loss = 0.07498466223478317
Iter 867, loss = 0.34453085064888
Iter 868, loss = 0.21753887832164764
Iter 869, loss = 0.06760379672050476
Iter 870, loss = 0.06593562662601471
Iter 871, loss = 0.06123483180999756
Iter 872, loss = 0.1267171949148178
Iter 873, loss = 0.17020101845264435
Iter 874, loss = 0.2233702838420868
Iter 875, loss = 0.1454555094242096
Iter 876, loss = 0.11203552037477493
Iter 877, loss = 0.15794309973716736
Iter 878, loss = 0.13107925653457642
Iter 879, loss = 0.37465038895606995
Iter 880, loss = 0.10687074810266495
Iter 881, loss = 0.040269337594509125
Iter 882, loss = 0.1722724884748459
Iter 883, loss = 0.17072263360023499
Iter 884, loss = 0.051555052399635315
Iter 885, loss = 0.09253382682800293
Iter 886, loss = 0.08985462039709091
Iter 887, loss = 0.10612946003675461
Iter 888, loss = 0.24428297579288483
Iter 889, loss = 0.1303083598613739
Iter 890, loss = 0.08492832630872726
Iter 891, loss = 0.31700631976127625
Iter 892, loss = 0.10255727916955948
Iter 893, loss = 0.18287497758865356
Iter 894, loss = 0.1312924027442932
Iter 895, loss = 0.162119522690773
Iter 896, loss = 0.09379199892282486
Iter 897, loss = 0.12926875054836273
Iter 898, loss = 0.047785088419914246
Iter 899, loss = 0.12282457947731018
Iter 900, loss = 0.1465507298707962
Iter 901, loss = 0.2193082869052887
Iter 902, loss = 0.10957707464694977
Iter 903, loss = 0.1164434552192688
Iter 904, loss = 0.16703739762306213
Iter 905, loss = 0.20605014264583588
Iter 906, loss = 0.059856049716472626
Iter 907, loss = 0.12882700562477112
Iter 908, loss = 0.045278020203113556
Iter 909, loss = 0.10680573433637619
Iter 910, loss = 0.09222561866044998
Iter 911, loss = 0.3309629261493683
Iter 912, loss = 0.08602353930473328
Iter 913, loss = 0.08153748512268066
Iter 914, loss = 0.35016173124313354
Iter 915, loss = 0.04819416627287865
Iter 916, loss = 0.052253082394599915
Iter 917, loss = 0.06001908332109451
Iter 918, loss = 0.3158245086669922
Iter 919, loss = 0.25125637650489807
Iter 920, loss = 0.062133725732564926
Iter 921, loss = 0.46802011132240295
Iter 922, loss = 0.2945878505706787
Iter 923, loss = 0.2804638743400574
Iter 924, loss = 0.05177817493677139
Iter 925, loss = 0.21342894434928894
Iter 926, loss = 0.1256818175315857
Iter 927, loss = 0.3399468660354614
Iter 928, loss = 0.2819308340549469
Iter 929, loss = 0.18527446687221527
Iter 930, loss = 0.3208272159099579
Iter 931, loss = 0.06429246068000793
Iter 932, loss = 0.187196284532547
Iter 933, loss = 0.2114381045103073
Iter 934, loss = 0.3132936358451843
Iter 935, loss = 0.06458990275859833
Iter 936, loss = 0.11257743090391159
Iter 937, loss = 0.24692560732364655
Iter 938, loss = 0.2753888964653015
Iter 939, loss = 0.1328321248292923
Iter 940, loss = 0.14870744943618774
Iter 941, loss = 0.4302237629890442
Iter 942, loss = 0.18039633333683014
Iter 943, loss = 0.4536808133125305
Iter 944, loss = 0.2487412989139557
Iter 945, loss = 0.2211204171180725
Iter 946, loss = 0.04633989930152893
Iter 947, loss = 0.12133563309907913
Iter 948, loss = 0.21838299930095673
Iter 949, loss = 0.11690101027488708
Iter 950, loss = 0.1051902025938034
Iter 951, loss = 0.4864562451839447
Iter 952, loss = 0.3206368088722229
Iter 953, loss = 0.09130123257637024
Iter 954, loss = 0.12589570879936218
Iter 955, loss = 0.15311162173748016
Iter 956, loss = 0.19319239258766174
Iter 957, loss = 0.06208411976695061
Iter 958, loss = 0.1531335413455963
Iter 959, loss = 0.32477542757987976
Iter 960, loss = 0.06612078100442886
Iter 961, loss = 0.20169538259506226
Iter 962, loss = 0.36380743980407715
Iter 963, loss = 0.15403784811496735
Iter 964, loss = 0.23985978960990906
Iter 965, loss = 0.21110153198242188
Iter 966, loss = 0.05212944746017456
Iter 967, loss = 0.1273958683013916
Iter 968, loss = 0.21250922977924347
Iter 969, loss = 0.11079565435647964
Iter 970, loss = 0.1895119845867157
Iter 971, loss = 0.14063602685928345
Iter 972, loss = 0.1469094455242157
Iter 973, loss = 0.25842559337615967
Iter 974, loss = 0.09371372312307358
Iter 975, loss = 0.3100295066833496
Iter 976, loss = 0.043584950268268585
Iter 977, loss = 0.17537939548492432
Iter 978, loss = 0.33438241481781006
Iter 979, loss = 0.15105924010276794
Iter 980, loss = 0.2288491129875183
Iter 981, loss = 0.11689940840005875
Iter 982, loss = 0.11385456472635269
Iter 983, loss = 0.06748202443122864
Iter 984, loss = 0.042477138340473175
Iter 985, loss = 0.45509400963783264
Iter 986, loss = 0.12445582449436188
Iter 987, loss = 0.046695418655872345
Iter 988, loss = 0.08280202746391296
Iter 989, loss = 0.35938772559165955
Iter 990, loss = 0.08071213215589523
Iter 991, loss = 0.08619333058595657
Iter 992, loss = 0.14759448170661926
Iter 993, loss = 0.25855350494384766
Iter 994, loss = 0.35060471296310425
Iter 995, loss = 0.18576526641845703
Iter 996, loss = 0.19273638725280762
Iter 997, loss = 0.18891975283622742
Iter 998, loss = 0.14881673455238342
Iter 999, loss = 0.1333712935447693
Iter 1000, loss = 0.07909455895423889
Iter 1001, loss = 0.028664056211709976
Iter 1002, loss = 0.13186827301979065
Iter 1003, loss = 0.06564953923225403
Iter 1004, loss = 0.11560012400150299
Iter 1005, loss = 0.28993290662765503
Iter 1006, loss = 0.12727919220924377
Iter 1007, loss = 0.10717922449111938
Iter 1008, loss = 0.025186270475387573
Iter 1009, loss = 0.1870625913143158
Iter 1010, loss = 0.06610831618309021
Iter 1011, loss = 0.03711846470832825
Iter 1012, loss = 0.45529481768608093
Iter 1013, loss = 0.16349604725837708
Iter 1014, loss = 0.13545016944408417
Iter 1015, loss = 0.1343345046043396
Iter 1016, loss = 0.03286927938461304
Iter 1017, loss = 0.1253279596567154
Iter 1018, loss = 0.3762938976287842
Iter 1019, loss = 0.014249302446842194
Iter 1020, loss = 0.08595111966133118
Iter 1021, loss = 0.26222464442253113
Iter 1022, loss = 0.07596424967050552
Iter 1023, loss = 0.36362215876579285
Iter 1024, loss = 0.27235063910484314
Iter 1025, loss = 0.5417220592498779
Iter 1026, loss = 0.03650077432394028
Iter 1027, loss = 0.22663424909114838
Iter 1028, loss = 0.477713018655777
Iter 1029, loss = 0.07468339800834656
Iter 1030, loss = 0.07255426049232483
Iter 1031, loss = 0.23260025680065155
Iter 1032, loss = 0.09309529513120651
Iter 1033, loss = 0.10466577112674713
Iter 1034, loss = 0.022623449563980103
Iter 1035, loss = 0.09259984642267227
Iter 1036, loss = 0.06143263727426529
Iter 1037, loss = 0.053048476576805115
Iter 1038, loss = 0.07581469416618347
Iter 1039, loss = 0.08591680228710175
Iter 1040, loss = 0.20756088197231293
Iter 1041, loss = 0.019808262586593628
Iter 1042, loss = 0.04115226864814758
Iter 1043, loss = 0.21350668370723724
Iter 1044, loss = 0.1743539273738861
Iter 1045, loss = 0.09666255861520767
Iter 1046, loss = 0.06415468454360962
Iter 1047, loss = 0.23888687789440155
Iter 1048, loss = 0.08989012986421585
Iter 1049, loss = 0.05837085098028183
Iter 1050, loss = 0.015741445124149323
Iter 1051, loss = 0.12842604517936707
Iter 1052, loss = 0.04381000995635986
Iter 1053, loss = 0.050904370844364166
Iter 1054, loss = 0.07320696115493774
Iter 1055, loss = 0.06358584761619568
Iter 1056, loss = 0.10071469098329544
Iter 1057, loss = 0.2719416320323944
Iter 1058, loss = 0.11521455645561218
Iter 1059, loss = 0.1956118792295456
Iter 1060, loss = 0.4197169840335846
Iter 1061, loss = 0.17807462811470032
Iter 1062, loss = 0.25263747572898865
Iter 1063, loss = 0.23972605168819427
Iter 1064, loss = 0.18627849221229553
Iter 1065, loss = 0.14775165915489197
Iter 1066, loss = 0.04835325479507446
Iter 1067, loss = 0.15610088407993317
Iter 1068, loss = 0.13904759287834167
Iter 1069, loss = 0.15531255304813385
Iter 1070, loss = 0.12423953413963318
Iter 1071, loss = 0.3174617290496826
Iter 1072, loss = 0.13463355600833893
Iter 1073, loss = 0.025743797421455383
Iter 1074, loss = 0.15450823307037354
Iter 1075, loss = 0.10631006211042404
Iter 1076, loss = 0.037749841809272766
Iter 1077, loss = 0.03189091384410858
Iter 1078, loss = 0.3031582534313202
Iter 1079, loss = 0.17134182155132294
Iter 1080, loss = 0.23772233724594116
Iter 1081, loss = 0.10548144578933716
Iter 1082, loss = 0.08267632126808167
Iter 1083, loss = 0.0744875967502594
Iter 1084, loss = 0.054953135550022125
Iter 1085, loss = 0.20307424664497375
Iter 1086, loss = 0.026459336280822754
Iter 1087, loss = 0.2267269641160965
Iter 1088, loss = 0.14784719049930573
Iter 1089, loss = 0.2237958014011383
Iter 1090, loss = 0.07099107652902603
Iter 1091, loss = 0.05888130143284798
Iter 1092, loss = 0.05125657469034195
Iter 1093, loss = 0.09477344155311584
Iter 1094, loss = 0.036829471588134766
Iter 1095, loss = 0.15839464962482452
Iter 1096, loss = 0.12121052294969559
Iter 1097, loss = 0.11370494961738586
Iter 1098, loss = 0.11742165684700012
Iter 1099, loss = 0.15964418649673462
Iter 1100, loss = 0.08956493437290192
Iter 1101, loss = 0.14133179187774658
Iter 1102, loss = 0.0469786673784256
Iter 1103, loss = 0.22707483172416687
Iter 1104, loss = 0.16010965406894684
Iter 1105, loss = 0.46789291501045227
Iter 1106, loss = 0.11172985285520554
Iter 1107, loss = 0.12734198570251465
Iter 1108, loss = 0.11360780894756317
Iter 1109, loss = 0.2892930507659912
Iter 1110, loss = 0.20906962454319
Iter 1111, loss = 0.10544237494468689
Iter 1112, loss = 0.14499306678771973
Iter 1113, loss = 0.1561000943183899
Iter 1114, loss = 0.055535733699798584
Iter 1115, loss = 0.43098464608192444
Iter 1116, loss = 0.22892403602600098
Iter 1117, loss = 0.2749451994895935
Iter 1118, loss = 0.13013111054897308
Iter 1119, loss = 0.05419274419546127
Iter 1120, loss = 0.07177462428808212
Iter 1121, loss = 0.02075943350791931
Iter 1122, loss = 0.18471182882785797
Iter 1123, loss = 0.10826732963323593
Iter 1124, loss = 0.049487266689538956
Iter 1125, loss = 0.10212206840515137
Iter 1126, loss = 0.03677258640527725
Iter 1127, loss = 0.0839565321803093
Iter 1128, loss = 0.09068087488412857
Iter 1129, loss = 0.1848956048488617
Iter 1130, loss = 0.11357275396585464
Iter 1131, loss = 0.149320587515831
Iter 1132, loss = 0.19550281763076782
Iter 1133, loss = 0.07863570749759674
Iter 1134, loss = 0.04002836346626282
Iter 1135, loss = 0.07406279444694519
Iter 1136, loss = 0.07703917473554611
Iter 1137, loss = 0.0518016442656517
Iter 1138, loss = 0.07577838003635406
Iter 1139, loss = 0.08026178181171417
Iter 1140, loss = 0.048973411321640015
Iter 1141, loss = 0.14498735964298248
Iter 1142, loss = 0.04098706692457199
Iter 1143, loss = 0.12854434549808502
Iter 1144, loss = 0.1242574155330658
Iter 1145, loss = 0.20426923036575317
Iter 1146, loss = 0.08827240765094757
Iter 1147, loss = 0.10998653620481491
Iter 1148, loss = 0.1965431272983551
Iter 1149, loss = 0.08556818962097168
Iter 1150, loss = 0.08147253841161728
Iter 1151, loss = 0.1125350371003151
Iter 1152, loss = 0.08513392508029938
Iter 1153, loss = 0.11220377683639526
Iter 1154, loss = 0.03579474985599518
Iter 1155, loss = 0.04773303121328354
Iter 1156, loss = 0.1267056167125702
Iter 1157, loss = 0.18788209557533264
Iter 1158, loss = 0.07373514771461487
Iter 1159, loss = 0.28859326243400574
Iter 1160, loss = 0.0641600489616394
Iter 1161, loss = 0.03858412429690361
Iter 1162, loss = 0.1665003001689911
Iter 1163, loss = 0.11855892837047577
Iter 1164, loss = 0.169517382979393
Iter 1165, loss = 0.2848736047744751
Iter 1166, loss = 0.182334303855896
Iter 1167, loss = 0.05714438110589981
Iter 1168, loss = 0.08007784187793732
Iter 1169, loss = 0.10118043422698975
Iter 1170, loss = 0.07702779769897461
Iter 1171, loss = 0.1381378173828125
Iter 1172, loss = 0.1913277804851532
Iter 1173, loss = 0.16677163541316986
Iter 1174, loss = 0.02297915518283844
Iter 1175, loss = 0.12028171122074127
Iter 1176, loss = 0.21601274609565735
Iter 1177, loss = 0.10551556944847107
Iter 1178, loss = 0.05574321374297142
Iter 1179, loss = 0.1568092256784439
Iter 1180, loss = 0.11906030774116516
Iter 1181, loss = 0.19890817999839783
Iter 1182, loss = 0.14607413113117218
Iter 1183, loss = 0.06803066283464432
Iter 1184, loss = 0.049162834882736206
Iter 1185, loss = 0.073702871799469
Iter 1186, loss = 0.09678412973880768
Iter 1187, loss = 0.09587474912405014
Iter 1188, loss = 0.05318835377693176
Iter 1189, loss = 0.154031902551651
Iter 1190, loss = 0.12468992173671722
Iter 1191, loss = 0.20902815461158752
Iter 1192, loss = 0.040035296231508255
Iter 1193, loss = 0.12479778379201889
Iter 1194, loss = 0.13266384601593018
Iter 1195, loss = 0.13819675147533417
Iter 1196, loss = 0.11626539379358292
Iter 1197, loss = 0.08846765756607056
Iter 1198, loss = 0.06078965961933136
Iter 1199, loss = 0.2193051129579544
Iter 1200, loss = 0.05410337448120117
Iter 1201, loss = 0.062166355550289154
Iter 1202, loss = 0.05753538757562637
Iter 1203, loss = 0.04153614118695259
Iter 1204, loss = 0.13932013511657715
Iter 1205, loss = 0.11492082476615906
Iter 1206, loss = 0.23725171387195587
Iter 1207, loss = 0.13623692095279694
Iter 1208, loss = 0.09078836441040039
Iter 1209, loss = 0.2276453673839569
Iter 1210, loss = 0.19474749267101288
Iter 1211, loss = 0.0525268018245697
Iter 1212, loss = 0.07163785398006439
Iter 1213, loss = 0.08059125393629074
Iter 1214, loss = 0.06570582836866379
Iter 1215, loss = 0.21344174444675446
Iter 1216, loss = 0.2654787302017212
Iter 1217, loss = 0.23413825035095215
Iter 1218, loss = 0.11409618705511093
Iter 1219, loss = 0.0842890739440918
Iter 1220, loss = 0.4162890613079071
Iter 1221, loss = 0.19825726747512817
Iter 1222, loss = 0.05927935242652893
Iter 1223, loss = 0.10358596593141556
Iter 1224, loss = 0.11738959699869156
Iter 1225, loss = 0.10526609420776367
Iter 1226, loss = 0.09978446364402771
Iter 1227, loss = 0.04455742612481117
Iter 1228, loss = 0.11695709824562073
Iter 1229, loss = 0.11553019285202026
Iter 1230, loss = 0.03223874419927597
Iter 1231, loss = 0.043005771934986115
Iter 1232, loss = 0.03609169274568558
Iter 1233, loss = 0.23443454504013062
Iter 1234, loss = 0.10214009135961533
Iter 1235, loss = 0.13180488348007202
Iter 1236, loss = 0.07694736123085022
Iter 1237, loss = 0.10341174900531769
Iter 1238, loss = 0.09567522257566452
Iter 1239, loss = 0.11382444202899933
Iter 1240, loss = 0.12732690572738647
Iter 1241, loss = 0.09013909846544266
Iter 1242, loss = 0.11744257062673569
Iter 1243, loss = 0.2876834571361542
Iter 1244, loss = 0.18201734125614166
Iter 1245, loss = 0.05907236784696579
Iter 1246, loss = 0.21504166722297668
Iter 1247, loss = 0.11555837094783783
Iter 1248, loss = 0.10615036636590958
Iter 1249, loss = 0.6353377103805542
Iter 1250, loss = 0.39995115995407104
Iter 1251, loss = 0.22302141785621643
Iter 1252, loss = 0.05775120109319687
Iter 1253, loss = 0.2809712886810303
Iter 1254, loss = 0.05612734705209732
Iter 1255, loss = 0.032375678420066833
Iter 1256, loss = 0.30796390771865845
Iter 1257, loss = 0.0648217424750328
Iter 1258, loss = 0.03508838266134262
Iter 1259, loss = 0.016108907759189606
Iter 1260, loss = 0.2111811637878418
Iter 1261, loss = 0.11388573795557022
Iter 1262, loss = 0.07186977565288544
Iter 1263, loss = 0.33369016647338867
Iter 1264, loss = 0.11037696152925491
Iter 1265, loss = 0.11024653166532516
Iter 1266, loss = 0.08255169540643692
Iter 1267, loss = 0.08609913289546967
Iter 1268, loss = 0.1188809871673584
Iter 1269, loss = 0.20467595756053925
Iter 1270, loss = 0.15780457854270935
Iter 1271, loss = 0.1574973464012146
Iter 1272, loss = 0.11471517384052277
Iter 1273, loss = 0.349509596824646
Iter 1274, loss = 0.12859445810317993
Iter 1275, loss = 0.13010480999946594
Iter 1276, loss = 0.1916280835866928
Iter 1277, loss = 0.24756579101085663
Iter 1278, loss = 0.09335882216691971
Iter 1279, loss = 0.07829678058624268
Iter 1280, loss = 0.09071387350559235
Iter 1281, loss = 0.23844459652900696
Iter 1282, loss = 0.3312717378139496
Iter 1283, loss = 0.25272470712661743
Iter 1284, loss = 0.07190614938735962
Iter 1285, loss = 0.01465880498290062
Iter 1286, loss = 0.16713185608386993
Iter 1287, loss = 0.18414241075515747
Iter 1288, loss = 0.03318773955106735
Iter 1289, loss = 0.10343877971172333
Iter 1290, loss = 0.022588640451431274
Iter 1291, loss = 0.03675343096256256
Iter 1292, loss = 0.3802620470523834
Iter 1293, loss = 0.02813534438610077
Iter 1294, loss = 0.07480929791927338
Iter 1295, loss = 0.08434755355119705
Iter 1296, loss = 0.035485826432704926
Iter 1297, loss = 0.12028468400239944
Iter 1298, loss = 0.05658203363418579
Iter 1299, loss = 0.06801341474056244
Iter 1300, loss = 0.03516454994678497
Iter 1301, loss = 0.053785763680934906
Iter 1302, loss = 0.1648550033569336
Iter 1303, loss = 0.21854066848754883
Iter 1304, loss = 0.24810123443603516
Iter 1305, loss = 0.21815931797027588
Iter 1306, loss = 0.06488774716854095
Iter 1307, loss = 0.07246328145265579
Iter 1308, loss = 0.13696010410785675
Iter 1309, loss = 0.034435052424669266
Iter 1310, loss = 0.255713552236557
Iter 1311, loss = 0.01782163977622986
Iter 1312, loss = 0.05089583247900009
Iter 1313, loss = 0.049117300659418106
Iter 1314, loss = 0.1966397762298584
Iter 1315, loss = 0.07393410801887512
Iter 1316, loss = 0.02918953076004982
Iter 1317, loss = 0.1026584804058075
Iter 1318, loss = 0.09249801933765411
Iter 1319, loss = 0.08521445840597153
Iter 1320, loss = 0.06940948963165283
Iter 1321, loss = 0.12034168094396591
Iter 1322, loss = 0.09456756711006165
Iter 1323, loss = 0.11503194272518158
Iter 1324, loss = 0.04992341250181198
Iter 1325, loss = 0.05598226934671402
Iter 1326, loss = 0.5864017605781555
Iter 1327, loss = 0.0594046525657177
Iter 1328, loss = 0.16723428666591644
Iter 1329, loss = 0.11807022243738174
Iter 1330, loss = 0.17484194040298462
Iter 1331, loss = 0.3821931779384613
Iter 1332, loss = 0.05844540521502495
Iter 1333, loss = 0.024652034044265747
Iter 1334, loss = 0.20546001195907593
Iter 1335, loss = 0.24039435386657715
Iter 1336, loss = 0.02122725546360016
Iter 1337, loss = 0.029997292906045914
Iter 1338, loss = 0.06351335346698761
Iter 1339, loss = 0.0724186897277832
Iter 1340, loss = 0.10890984535217285
Iter 1341, loss = 0.04639427363872528
Iter 1342, loss = 0.10482896864414215
Iter 1343, loss = 0.026168033480644226
Iter 1344, loss = 0.22404703497886658
Iter 1345, loss = 0.06400507688522339
Iter 1346, loss = 0.1257745325565338
Iter 1347, loss = 0.10609480738639832
Iter 1348, loss = 0.09521566331386566
Iter 1349, loss = 0.09997313469648361
Iter 1350, loss = 0.14024785161018372
Iter 1351, loss = 0.0391373410820961
Iter 1352, loss = 0.15878599882125854
Iter 1353, loss = 0.39761626720428467
Iter 1354, loss = 0.2506536543369293
Iter 1355, loss = 0.12857094407081604
Iter 1356, loss = 0.20862485468387604
Iter 1357, loss = 0.17197909951210022
Iter 1358, loss = 0.09968988597393036
Iter 1359, loss = 0.0952254980802536
Iter 1360, loss = 0.2355687916278839
Iter 1361, loss = 0.09264230728149414
Iter 1362, loss = 0.06595778465270996
Iter 1363, loss = 0.027401028200984
Iter 1364, loss = 0.053136490285396576
Iter 1365, loss = 0.08331690728664398
Iter 1366, loss = 0.016969963908195496
Iter 1367, loss = 0.06372763961553574
Iter 1368, loss = 0.05675751343369484
Iter 1369, loss = 0.11990608274936676
Iter 1370, loss = 0.1075250580906868
Iter 1371, loss = 0.08754654973745346
Iter 1372, loss = 0.026520714163780212
Iter 1373, loss = 0.1050628125667572
Iter 1374, loss = 0.10396033525466919
Iter 1375, loss = 0.024340737611055374
Iter 1376, loss = 0.20812258124351501
Iter 1377, loss = 0.11949358135461807
Iter 1378, loss = 0.09082402288913727
Iter 1379, loss = 0.018367163836956024
Iter 1380, loss = 0.023773089051246643
Iter 1381, loss = 0.16048650443553925
Iter 1382, loss = 0.10818194597959518
Iter 1383, loss = 0.1965564340353012
Iter 1384, loss = 0.15396648645401
Iter 1385, loss = 0.26076531410217285
Iter 1386, loss = 0.21015526354312897
Iter 1387, loss = 0.16402016580104828
Iter 1388, loss = 0.12497464567422867
Iter 1389, loss = 0.17071260511875153
Iter 1390, loss = 0.03159252181649208
Iter 1391, loss = 0.08831768482923508
Iter 1392, loss = 0.19305996596813202
Iter 1393, loss = 0.3197769820690155
Iter 1394, loss = 0.015028633177280426
Iter 1395, loss = 0.08616868406534195
Iter 1396, loss = 0.18193015456199646
Iter 1397, loss = 0.12450553476810455
Iter 1398, loss = 0.07168413698673248
Iter 1399, loss = 0.10755103826522827
Iter 1400, loss = 0.10575809329748154
Iter 1401, loss = 0.06350983679294586
Iter 1402, loss = 0.01431266963481903
Iter 1403, loss = 0.253120481967926
Iter 1404, loss = 0.17456434667110443
Iter 1405, loss = 0.20093689858913422
Iter 1406, loss = 0.1007242351770401
Iter 1407, loss = 0.0326862633228302
Iter 1408, loss = 0.21571801602840424
Iter 1409, loss = 0.07634848356246948
Iter 1410, loss = 0.08686723560094833
Iter 1411, loss = 0.11264052242040634
Iter 1412, loss = 0.035895273089408875
Iter 1413, loss = 0.09480483084917068
Iter 1414, loss = 0.42069679498672485
Iter 1415, loss = 0.334130197763443
Iter 1416, loss = 0.09906895458698273
Iter 1417, loss = 0.1538214087486267
Iter 1418, loss = 0.10884052515029907
Iter 1419, loss = 0.09710104763507843
Iter 1420, loss = 0.2991494834423065
Iter 1421, loss = 0.0664733424782753
Iter 1422, loss = 0.11372394114732742
Iter 1423, loss = 0.040997881442308426
Iter 1424, loss = 0.3972988724708557
Iter 1425, loss = 0.1211329996585846
Iter 1426, loss = 0.08003795146942139
Iter 1427, loss = 0.07026825845241547
Iter 1428, loss = 0.01633063703775406
Iter 1429, loss = 0.032102182507514954
Iter 1430, loss = 0.2059117555618286
Iter 1431, loss = 0.0328289270401001
